gp,NN,O
of,NN,O
the,IN,O
tariff,NN,O
applicable,IN,O
to,DT,O
the,NN,O
consumer,JJ,B-LEGAL
excluding,TO,O
the,DT,O
consumption,NN,O
recorded,VBG,O
by,DT,O
the,NN,O
meter,VBN,B-LEGAL
and,IN,O
the,DT,O
latter,NN,O
shall,CC,O
be,DT,O
charged,JJ,O
at,MD,O
the,VB,O
appropriate,VBN,O
tariff,IN,O
rates,DT,O
the,JJ,O
amount,NN,O
billed,NNS,O
at,DT,O
this,NN,O
thrice,VBD,O
the,IN,O
tariff,DT,O
rate,NN,B-LEGAL
shall,DT,O
not,NN,O
be,NN,O
taken,MD,O
into,RB,O
consideration,VB,O
for,VBN,O
the,IN,O
purpose,NN,O
of,IN,O
computing,DT,O
consumer,NN,B-LEGAL
s,IN,O
liability,VBG,O
to,NN,O
pay,NN,O
monthly,NN,O
minimum,TO,O
guarantee,VB,O
b,JJ,O
iv,JJ,O
when,NN,O
connected,NN,O
load,NN,O
is,WRB,O
more,VBN,O
than,NN,O
the,VBZ,O
sanctioned,JJR,O
load,IN,O
in,DT,O
case,JJ,O
of,NN,O
all,IN,O
categories,NN,O
lt,IN,O
connection,DT,O
except,NNS,O
domestic,VBP,B-LEGAL
service,NN,O
assessment,IN,B-LEGAL
charge,JJ,B-LEGAL
rs,NN,O
c,JJ,O
x,NN,O
m,NN,O
ld,VBP,O
lsx3,NNP,O
where,NN,O
m,NN,O
minimum,NN,O
consumption,WRB,O
guarantee,NN,O
charge,JJ,B-LEGAL
per,NN,O
bhp,NN,O
per,NN,O
month,IN,O
as,NN,O
applicable,FW,O
in,NN,O
the,IN,O
tariff,JJ,O
schedule,IN,O
ld,DT,O
is,NN,O
the,NN,O
load,NN,O
detected,VBZ,O
in,DT,O
bhp,NN,O
at,VBN,O
the,IN,O
time,NN,O
of,IN,O
inspection,DT,B-LEGAL
ls,NN,O
is,IN,O
the,NN,O
load,NN,O
sanctioned,VBZ,O
to,DT,O
the,NN,O
consumer,VBD,B-LEGAL
in,TO,O
bhp,DT,O
c,NN,O
this,IN,O
factor,NN,O
be,NN,O
taken,DT,O
equivalent,NN,O
to,VB,O
six,VBN,O
months,JJ,O
or,TO,O
no,CD,O
of,NNS,O
months,CC,O
or,DT,O
part,IN,O
thereof,NNS,O
elapsed,CC,O
from,NN,O
the,NNS,O
date,VBN,O
of,IN,O
connection,DT,O
installation,NN,B-LEGAL
whichever,IN,O
is,NN,O
less,NN,O
12,WDT,O
the,VBZ,O
relevant,RBR,O
part,CD,O
of,DT,O
the,JJ,O
tariff,NN,O
quoted,IN,O
above,DT,O
shows,NN,O
that,VBN,O
in,IN,O
the,NNS,O
cases,IN,O
of,IN,O
theft,DT,O
of,NNS,O
electricity,IN,O
or,NN,O
dishonest,IN,B-LEGAL
abstraction,NN,I-LEGAL
of,CC,O
electrical,JJS,B-LEGAL
energy,NN,I-LEGAL
the,IN,O
assessment,JJ,B-LEGAL
for,NN,O
compensation,DT,B-LEGAL
has,NN,O
to,IN,O
be,NN,O
done,VBZ,O
on,TO,O
the,VB,O
basis,VBN,O
of,IN,O
a,DT,O
formula,NN,O
wherein,IN,O
d,DT,O
stands,NN,O
for,NN,O
number,NN,O
of,VBZ,O
days,IN,O
for,NN,O
which,IN,O
the,NNS,O
pilferage,IN,B-LEGAL
took,WDT,O
place,DT,O
and,NN,O
where,VBD,O
there,NN,O
is,CC,O
no,WRB,O
possible,EX,O
evidence,VBZ,O
to,DT,O
establish,JJ,O
the,NN,O
period,TO,O
this,VB,O
factor,DT,O
can,NN,O
be,DT,O
taken,NN,O
to,MD,O
be,VB,O
equivalent,VBN,O
to,TO,O
180,VB,O
days,JJ,O
similarly,TO,O
in,CD,O
a,NNS,O
case,RB,O
where,IN,O
connected,DT,O
load,NN,O
is,WRB,O
more,VBN,O
than,NN,O
the,VBZ,O
sanctioned,JJR,O
load,IN,O
the,DT,O
assessment,JJ,B-LEGAL
charge,NN,B-LEGAL
has,DT,O
to,NN,O
be,NN,O
done,VBZ,O
on,TO,O
the,VB,O
basis,VBN,O
of,IN,O
a,DT,O
formula,NN,O
where,IN,O
c,DT,O
stands,NN,O
for,WRB,O
six,NN,O
months,VBZ,O
or,IN,O
the,CD,O
number,NNS,O
of,CC,O
months,DT,O
or,NN,O
part,IN,O
thereof,NNS,O
elapsed,CC,O
from,NN,O
the,NNS,O
date,VBN,O
of,IN,O
connection,DT,O
installation,NN,B-LEGAL
whichever,IN,O
is,NN,O
less,NN,O
therefore,WDT,O
under,VBZ,O
the,RBR,O
tariff,RB,O
in,IN,O
both,DT,O
the,NN,O
cases,IN,O
the,CC,O
period,DT,O
can,NNS,O
be,DT,O
taken,NN,O
as,MD,O
180,VB,O
days,VBN,O
or,IN,O
six,CD,O
months,NNS,O
it,CC,O
is,CD,O
on,NNS,O
the,PRP,O
basis,VBZ,O
of,IN,O
this,DT,O
formula,NN,O
that,IN,O
the,DT,O
assessment,NN,B-LEGAL
for,IN,O
consumption,DT,O
of,NN,O
units,IN,O
has,NN,O
been,IN,O
done,NNS,O
for,VBZ,O
180,VBN,O
days,VBN,O
in,IN,O
hyderabad,CD,O
vanaspathi,NNS,O
ltd,IN,O
v,JJ,O
ap,NN,O
state,NN,B-LEGAL
electricity,NN,I-LEGAL
board,NN,I-LEGAL
and,NN,O
ors,NN,O
manu,NN,O
sc,CC,O
0260,NNS,O
1998manu,VBP,O
sc,JJ,O
0260,CD,O
1998,CD,O
1998,NN,O
2scr620,CD,O
it,CD,O
has,CD,O
been,CD,O
held,PRP,O
that,VBZ,O
the,VBN,O
terms,VBN,O
of,IN,O
conditions,DT,O
for,NNS,O
supply,IN,O
of,NNS,O
electricity,IN,O
to,NN,O
consumers,IN,O
notified,NN,O
by,TO,O
the,NNS,O
board,VBN,B-LEGAL
in,IN,O
exercise,DT,O
of,NN,O
power,IN,O
under,NN,O
section,IN,O
49,NN,O
of,IN,O
electricity,NN,O
supply,CD,O
act,IN,O
1948,NN,O
and,NN,O
made,NN,O
applicable,CD,O
to,CC,O
all,VBD,O
consumers,JJ,O
availing,TO,O
supply,DT,O
of,NNS,O
electricity,VBG,O
are,NN,O
statutory,IN,O
in,NN,O
character,VBP,O
this,JJ,O
being,IN,O
the,NN,O
legal,DT,B-LEGAL
position,VBG,O
the,DT,O
electricity,JJ,B-LEGAL
board,NN,I-LEGAL
in,DT,O
our,NN,O
opinion,NN,O
rightly,IN,O
applied,PRP$,O
clause,NN,O
169,RB,O
of,VBN,O
the,NN,O
tariff,CD,O
and,IN,O
there,DT,O
is,NN,O
no,CC,O
infirmity,EX,O
in,VBZ,O
the,DT,O
assessment,NN,B-LEGAL
made,IN,O
and,DT,O
the,NN,O
bill,VBD,B-LEGAL
prepared,CC,O
in,DT,O
pursuance,NN,O
thereof,VBN,O
13,IN,O
shri,NN,O
gopal,NN,O
subramanium,CD,O
has,NN,O
also,JJ,O
submitted,NN,O
that,VBZ,O
after,RB,O
the,VBN,O
inspection,IN,B-LEGAL
had,IN,O
been,DT,O
done,NN,O
on,VBD,O
2781999,VBN,O
an,VBN,O
fir,IN,O
had,CD,O
been,DT,O
lodged,NN,O
against,VBD,O
the,VBN,O
petitioner,VBN,O
on,IN,O
the,DT,O
same,NN,O
day,IN,O
by,DT,O
shri,JJ,O
om,NN,O
prakash,IN,O
assistant,NN,O
executive,NN,O
engineer,NN,O
at,NN,O
the,NN,O
police,NN,O
station,IN,O
and,DT,O
a,NN,O
criminal,NN,O
case,CC,O
was,DT,O
registered,JJ,O
under,NN,O
section,VBD,O
39,VBN,O
44,IN,O
of,NN,O
indian,CD,O
electricity,CD,O
act,IN,O
this,JJ,O
case,NN,O
was,NN,O
investigated,DT,O
and,NN,O
thereafter,VBD,O
a,VBN,O
final,CC,O
report,RB,O
was,DT,O
submitted,JJ,O
which,NN,O
was,VBD,O
accepted,VBN,O
by,WDT,O
the,VBD,O
concerned,VBN,O
magistrate,IN,O
and,DT,O
as,JJ,O
a,NN,O
result,CC,O
of,IN,O
this,DT,O
order,NN,O
the,IN,O
petitioner,DT,O
stands,NN,O
exonerated,DT,O
from,NN,O
the,VBZ,O
charge,VBN,B-LEGAL
of,IN,O
theft,DT,O
of,NN,O
electricity,IN,O
and,NN,O
no,IN,O
compensatory,NN,O
bill,CC,B-LEGAL
could,DT,O
be,NN,O
issued,NN,O
by,MD,O
taking,VB,O
recourse,VBN,O
to,IN,O
clause,VBG,O
169,NN,O
of,TO,O
the,VB,O
tariff,CD,O
shri,IN,O
vr,DT,O
reddy,NN,O
learned,NN,O
senior,NN,O
counsel,NN,O
for,VBD,O
the,JJ,O
electricity,NN,B-LEGAL
board,IN,I-LEGAL
has,DT,O
submitted,NN,O
that,NN,O
before,VBZ,O
accepting,VBN,O
the,IN,O
final,IN,O
report,VBG,O
the,DT,O
learned,JJ,O
magistrate,NN,O
had,DT,O
issued,JJ,O
notice,NN,O
to,VBD,O
shri,VBN,O
om,RB,O
prakash,TO,O
assistant,VB,O
executive,JJ,O
engineer,NN,O
but,NN,O
the,NN,O
said,NN,O
notice,CC,O
was,DT,O
not,VBD,O
served,NN,O
upon,VBD,O
him,RB,O
as,VBN,O
he,RB,O
was,PRP,O
transferred,IN,O
from,PRP,O
patna,VBD,O
on,VBN,O
account,IN,B-LEGAL
of,NN,O
his,IN,O
allocation,NN,O
to,IN,O
jharkhand,PRP$,O
state,NN,O
and,TO,O
as,VB,O
such,NN,O
no,CC,O
representation,IN,O
could,JJ,O
be,DT,O
made,NN,O
on,MD,O
behalf,VB,O
of,VBN,O
the,IN,O
electricity,NN,B-LEGAL
board,IN,I-LEGAL
against,DT,O
the,NN,O
final,NN,O
report,IN,O
subsequently,DT,O
an,JJ,O
application,NN,O
has,VBD,O
been,DT,O
moved,NN,O
on,VBZ,O
behalf,VBN,O
of,VBN,O
the,IN,O
electricity,NN,B-LEGAL
board,IN,I-LEGAL
before,DT,O
the,NN,O
concerned,NN,O
magistrate,IN,O
for,DT,O
recall,JJ,O
of,NN,O
the,IN,O
order,NN,O
by,IN,O
which,DT,O
final,NN,O
report,IN,O
was,WDT,O
accepted,JJ,O
in,NN,O
our,VBD,O
opinion,VBN,O
the,IN,O
mere,PRP$,O
acceptance,NN,O
of,DT,O
final,JJ,O
report,NN,O
by,IN,O
the,JJ,O
magistrate,NN,O
cannot,IN,O
amount,DT,O
to,NN,O
a,MD,O
finding,RB,O
by,VB,O
the,TO,O
criminal,DT,O
court,NN,O
that,IN,O
theft,DT,O
of,JJ,O
electricity,NN,O
was,IN,O
not,NN,O
committed,IN,O
the,NN,O
accused,VBD,O
was,RB,O
not,VBN,O
even,DT,O
summoned,VBN,O
no,VBD,O
charge,RB,B-LEGAL
was,RB,O
framed,VBD,O
nor,DT,O
any,NN,O
evidence,VBD,O
was,VBN,O
recorded,CC,O
in,DT,O
such,NN,O
a,VBD,O
situation,VBN,O
it,IN,O
cannot,JJ,O
be,DT,O
held,NN,O
that,PRP,O
the,MD,O
criminal,RB,O
court,VB,O
has,VBN,O
recorded,IN,O
any,DT,O
finding,JJ,O
to,NN,O
the,VBZ,O
effect,VBN,O
that,DT,O
the,NN,O
petitioner,TO,O
has,DT,O
not,NN,O
committed,IN,O
theft,DT,O
of,NN,O
electricity,VBZ,O
that,RB,O
apart,VBN,O
the,NN,O
purpose,IN,O
of,NN,O
a,WDT,O
trial,VBZ,O
under,DT,O
section,NN,O
39,IN,O
44,DT,O
of,NN,O
the,IN,O
indian,NN,O
electricity,CD,O
act,CD,O
is,IN,O
entirely,DT,O
different,JJ,O
and,NN,O
the,NN,O
object,VBZ,O
is,RB,O
to,JJ,O
punish,CC,O
and,DT,O
sentence,NN,O
the,VBZ,O
person,TO,O
who,VB,O
is,CC,O
alleged,VB,O
to,DT,O
have,NN,O
committed,WP,O
the,VBZ,O
offence,VBN,O
the,TO,O
trial,VB,O
of,VBN,O
an,DT,O
accused,NN,O
in,DT,O
a,NN,O
criminal,IN,O
case,DT,O
can,VBN,O
have,IN,O
no,DT,O
bearing,JJ,O
in,NN,O
the,MD,O
matter,VB,O
of,DT,O
assessment,NN,B-LEGAL
made,IN,O
in,DT,O
accordance,NN,O
with,IN,O
the,NN,O
tariff,VBN,O
of,IN,O
the,NN,O
value,IN,O
of,DT,O
electricity,NN,O
dishonestly,IN,B-LEGAL
abstracted,DT,O
or,NN,O
consumed,IN,O
therefore,NN,O
the,RB,O
contention,VBD,O
raised,CC,O
on,VBN,O
the,IN,O
basis,DT,O
of,NN,O
alleged,VBN,O
acceptance,IN,O
of,DT,O
the,NN,O
final,IN,O
report,JJ,O
in,NN,O
the,IN,O
criminal,DT,O
case,JJ,O
has,NN,O
absolutely,IN,O
no,DT,O
merit,JJ,O
14,NN,O
it,VBZ,O
is,RB,O
to,DT,O
be,NN,O
noted,CD,O
that,PRP,O
in,VBZ,O
pursuance,TO,O
of,VB,O
the,VBN,O
order,IN,O
passed,IN,O
on,NN,O
2791999,IN,O
by,DT,O
the,NN,O
high,VBD,O
court,IN,O
in,CD,O
cwjc,IN,O
no,DT,O
8939,JJ,O
of,NN,O
1999,IN,O
the,NN,O
chief,DT,O
engineer,CD,O
decided,IN,O
the,CD,O
matter,DT,O
holding,JJ,O
that,NN,O
the,VBD,O
petitioner,DT,O
had,NN,O
exceeded,VBG,O
the,IN,O
contracted,DT,B-LEGAL
load,NN,I-LEGAL
and,VBD,O
had,VBN,O
also,DT,O
committed,VBN,O
theft,NN,O
of,CC,O
electricity,VBD,O
and,RB,O
consequently,VBN,O
assessment,NN,B-LEGAL
of,IN,O
compensatory,NN,O
amount,CC,O
had,RB,O
to,NN,O
be,IN,O
done,NN,O
in,NN,O
accordance,VBD,O
with,TO,O
clause,VB,O
169,VBN,O
of,IN,O
the,NN,O
tariff,IN,O
in,NN,O
terms,CD,O
of,IN,O
the,DT,O
order,NN,O
of,IN,O
the,NNS,O
chief,IN,O
engineer,DT,O
the,NN,O
bill,IN,B-LEGAL
dated,DT,O
29101999,JJ,O
was,NN,O
prepared,DT,O
which,NN,O
was,VBD,O
challenged,CD,O
by,VBD,O
the,VBN,O
petitioner,WDT,O
by,VBD,O
filing,VBN,O
the,IN,O
writ,DT,O
petition,NN,O
before,IN,O
the,VBG,O
high,DT,O
court,NN,O
under,NN,O
article,IN,O
226,DT,O
of,JJ,O
the,NN,O
constitution,IN,O
the,NN,O
high,CD,O
court,IN,O
was,DT,O
not,NN,O
hearing,DT,O
an,JJ,O
appeal,NN,O
against,VBD,O
the,RB,O
decision,VBG,O
of,DT,O
the,NN,O
chief,IN,O
engineer,DT,O
the,NN,O
scope,IN,O
of,DT,O
inquiry,JJ,O
in,NN,O
such,DT,O
a,NN,O
matter,IN,O
is,NN,O
a,IN,O
limited,JJ,O
one,DT,O
we,NN,O
would,VBZ,O
like,DT,O
to,JJ,O
quote,CD,O
here,PRP,O
what,MD,O
was,VB,O
said,TO,O
by,VB,O
venkatachaliah,RB,O
j,WP,O
in,VBD,O
state,VBD,O
of,IN,O
up,NN,O
and,NN,O
ors,IN,O
v,NN,O
maharaja,IN,O
dharmander,RB,O
prasad,CC,O
singh,NNS,O
manu,VBP,O
sc,JJ,O
0563,NN,O
1989manu,NN,O
sc,NN,O
0563,NN,O
1989,NN,O
1989,CD,O
1scr176,CD,O
which,NN,O
reads,CD,O
as,CD,O
under,CD,O
however,CD,O
judicial,WDT,B-LEGAL
review,VBZ,I-LEGAL
under,IN,O
article,IN,O
226,RB,O
cannot,JJ,O
be,NN,O
converted,IN,O
into,NN,O
appeal,CD,O
judicial,MD,B-LEGAL
review,RB,I-LEGAL
is,VB,O
directed,VBN,O
not,IN,O
against,JJ,O
the,JJ,O
decision,NN,O
but,VBZ,O
is,VBN,O
confined,RB,O
to,IN,O
the,DT,O
examination,NN,O
of,CC,O
the,VBZ,O
decision,VBN,O
making,TO,O
process,DT,O
in,NN,O
chief,IN,O
constable,DT,O
of,NN,O
the,VBG,O
north,NN,O
wales,IN,O
police,NN,O
v,NN,O
evans,IN,O
1982,DT,O
1,JJ,O
wlr,NNS,O
1155,NNS,O
refers,RB,O
to,VBZ,O
the,CD,O
merits,CD,O
legality,NN,O
distinction,CD,O
in,NNS,O
judicial,TO,B-LEGAL
review,DT,I-LEGAL
lord,NNS,O
hailsham,NN,O
said,NN,O
the,IN,O
purpose,JJ,O
of,NN,O
judicial,NN,B-LEGAL
review,NN,I-LEGAL
is,VBD,O
to,DT,O
ensure,NN,O
that,IN,O
the,JJ,O
individual,NN,O
receives,VBZ,O
fair,TO,O
treatment,VB,O
and,IN,O
not,DT,O
to,JJ,O
ensure,VBZ,O
that,JJ,O
the,NN,O
authority,CC,O
after,RB,O
according,TO,O
fair,VB,O
treatment,IN,O
reaches,DT,O
on,NN,O
a,IN,O
matter,VBG,O
which,JJ,O
it,NN,O
is,VBZ,O
authorised,IN,O
by,DT,O
law,NN,O
to,WDT,O
decide,PRP,O
for,VBZ,O
itself,VBN,O
a,IN,O
conclusion,NN,O
which,TO,O
is,VB,O
correct,IN,O
in,PRP,O
the,DT,O
eyes,NN,O
of,WDT,O
the,VBZ,O
court,JJ,O
lord,IN,O
brightman,DT,O
observed,NNS,O
judicial,IN,B-LEGAL
review,DT,I-LEGAL
as,NN,O
the,NN,O
words,NN,O
imply,VBD,O
is,JJ,O
not,NN,O
an,IN,O
appeal,DT,O
from,NNS,O
a,NN,O
decision,VBZ,O
but,RB,O
a,DT,O
review,NN,O
of,IN,O
the,DT,O
manner,NN,O
in,CC,O
which,DT,O
the,NN,O
decision,IN,O
was,DT,O
made,NN,O
and,IN,O
held,WDT,O
that,DT,O
it,NN,O
would,VBD,O
be,VBN,O
an,CC,O
error,VBD,O
to,IN,O
think,PRP,O
that,MD,O
the,VB,O
court,DT,O
sits,NN,O
in,TO,O
judgment,VB,O
not,IN,O
only,DT,O
on,NN,O
the,VBZ,O
correctness,IN,O
of,NN,O
the,RB,O
decision,RB,O
making,IN,O
process,DT,O
but,NN,O
also,IN,O
on,DT,O
the,NN,O
correctness,NN,O
of,NN,O
the,CC,O
decision,RB,O
itself,IN,O
when,DT,O
the,NN,O
issue,IN,O
raised,DT,O
in,NN,O
judicial,PRP,B-LEGAL
review,WRB,I-LEGAL
is,DT,O
whether,NN,O
a,VBN,O
decision,IN,O
is,JJ,O
vitiated,NN,O
by,VBZ,O
taking,IN,O
into,DT,O
account,NN,B-LEGAL
irrelevant,VBZ,O
or,VBN,O
neglecting,IN,O
to,VBG,O
take,IN,O
into,NN,O
account,JJ,B-LEGAL
of,CC,O
relevant,JJ,O
factors,TO,O
or,VB,O
is,IN,O
so,NN,O
manifestly,IN,O
unreasonable,JJ,O
that,NNS,O
no,CC,O
reasonable,VBZ,O
authority,RB,O
entrusted,RB,O
with,JJ,O
the,IN,O
power,DT,O
in,JJ,O
question,NN,O
could,VBN,O
reasonably,IN,O
have,DT,O
made,NN,O
such,IN,O
a,NN,O
decision,MD,O
the,RB,O
judicial,VB,B-LEGAL
review,VBN,I-LEGAL
of,PDT,O
the,DT,O
decision,NN,O
making,DT,O
process,JJ,O
includes,NN,O
examination,IN,O
as,DT,O
a,NN,O
matter,VBG,O
of,NN,O
law,VBZ,O
of,NN,O
the,IN,O
relevance,DT,O
of,NN,O
the,IN,O
factors,NN,O
15,IN,O
in,DT,O
apparel,NN,O
export,IN,O
promotion,DT,O
council,NNS,O
v,CD,O
ak,IN,O
chopra,NN,O
manu,NN,O
sc,NN,O
0014,NN,O
1999manu,NN,O
sc,NN,O
0014,NN,O
1999,NN,O
1999illj962sc,NN,O
chief,CD,O
justice,CD,O
anand,NN,O
held,CD,O
as,CD,O
under,CD,O
judicial,JJ,B-LEGAL
review,NN,I-LEGAL
not,RB,O
being,VBD,O
an,IN,O
appeal,IN,O
from,JJ,O
a,NN,O
decision,RB,O
but,VBG,O
a,DT,O
review,NN,O
of,IN,O
the,DT,O
manner,NN,O
in,CC,O
which,DT,O
the,NN,O
decision,IN,O
was,DT,O
arrived,NN,O
at,IN,O
the,WDT,O
court,DT,O
while,NN,O
exercising,VBD,O
the,VBN,O
power,IN,O
of,DT,O
judicial,NN,B-LEGAL
review,IN,I-LEGAL
must,VBG,O
remain,DT,O
conscious,NN,O
of,IN,O
the,JJ,O
fact,NN,O
that,MD,O
if,VB,O
the,JJ,O
decision,IN,O
has,DT,O
been,NN,O
arrived,IN,O
at,IN,O
by,DT,O
the,NN,O
administrative,VBZ,B-LEGAL
authority,VBN,I-LEGAL
after,VBN,O
following,IN,O
the,IN,O
principles,DT,O
established,JJ,O
by,NN,O
law,IN,O
and,VBG,O
the,DT,O
rules,NNS,O
of,VBN,O
natural,IN,B-LEGAL
justice,NN,I-LEGAL
and,CC,O
the,DT,O
individual,NNS,O
has,IN,O
received,JJ,O
a,NN,O
fair,CC,O
treatment,DT,O
to,NN,O
meet,VBZ,O
the,VBN,O
case,DT,O
against,JJ,O
him,NN,O
the,TO,O
court,VB,O
cannot,DT,O
substitute,NN,O
its,IN,O
judgment,PRP,O
for,DT,O
that,NN,O
of,MD,O
the,RB,O
administrative,VB,B-LEGAL
authority,PRP$,I-LEGAL
on,NN,O
a,IN,O
matter,DT,O
which,IN,O
fell,DT,O
squarely,JJ,O
within,NN,O
the,IN,O
sphere,DT,O
of,NN,O
jurisdiction,WDT,O
of,VBD,O
that,RB,O
authority,IN,O
16,DT,O
there,NN,O
is,IN,O
no,NN,O
dispute,IN,B-LEGAL
that,DT,O
the,NN,O
chief,CD,O
engineer,EX,O
issued,VBZ,O
notice,DT,O
to,NN,O
the,IN,O
petitioner,DT,O
mentioning,JJ,O
all,NN,O
the,VBN,O
relevant,RB,O
facts,TO,O
to,DT,O
which,NN,O
the,VBG,O
petitioner,PDT,O
gave,DT,O
a,JJ,O
reply,NNS,O
the,TO,O
petitioner,WDT,O
was,DT,O
also,NN,O
afforded,VBD,O
an,DT,O
opportunity,NN,O
of,DT,O
hearing,NN,O
and,VBD,O
it,RB,O
appeared,VBN,O
through,DT,O
a,NN,O
counsel,IN,O
who,NN,O
made,CC,O
submissions,PRP,O
on,VBD,O
two,IN,O
days,DT,O
and,NN,O
thereafter,WP,O
the,VBD,O
chief,NNS,O
engineer,IN,O
passed,CD,O
the,NNS,O
order,CC,O
as,RB,O
discussed,DT,O
earlier,JJ,O
the,NN,O
chief,VBD,O
engineer,DT,O
has,NN,O
taken,IN,O
into,VBN,O
consideration,IN,O
relevant,DT,O
factors,NN,O
and,NN,O
the,VBZ,O
findings,VBN,O
recorded,IN,O
by,NN,O
him,JJ,O
are,NNS,O
clearly,CC,O
borne,DT,O
out,NNS,O
from,VBN,O
the,IN,O
material,PRP,O
available,VBP,O
before,RB,O
him,VBN,O
it,RP,O
cannot,IN,O
be,DT,O
said,NN,O
that,JJ,O
the,IN,O
order,PRP,O
passed,PRP,O
by,MD,O
him,RB,O
is,VB,O
unreasonable,VBD,O
or,IN,O
perverse,DT,O
in,NN,O
any,VBN,O
manner,IN,O
the,PRP,O
high,VBZ,O
court,JJ,O
therefore,CC,O
rightly,JJ,O
took,IN,O
the,DT,O
view,NN,O
that,DT,O
the,JJ,O
order,NN,O
passed,RB,O
by,RB,O
the,VBD,O
chief,DT,O
engineer,NN,O
that,IN,O
the,DT,O
compensatory,NN,O
bill,VBN,B-LEGAL
is,IN,O
to,DT,O
be,JJ,O
prepared,NN,O
in,IN,O
accordance,DT,O
with,NN,O
clause,NN,O
169,VBZ,O
of,TO,O
the,VB,O
tariff,VBN,O
could,IN,O
not,NN,O
be,IN,O
interfered,NN,O
with,CD,O
insic,IN,O
writ,DT,O
petition,NN,O
under,MD,O
article,RB,O
226,VB,O
of,VBN,O
the,IN,O
constitution,JJ,O
17,NN,O
the,NN,O
bihar,IN,O
state,NN,B-LEGAL
electricity,CD,I-LEGAL
board,IN,I-LEGAL
feels,DT,O
aggrieved,NN,O
by,CD,O
that,DT,O
part,NN,O
of,NN,O
the,NN,O
judgment,NN,O
and,NNS,O
order,VBN,O
of,IN,O
the,DT,O
division,NN,O
bench,IN,O
of,DT,O
the,NN,O
high,CC,O
court,NN,O
by,IN,O
which,DT,O
it,NN,O
has,NN,O
been,IN,O
held,DT,O
that,JJ,O
the,NN,O
surcharge,IN,O
cannot,WDT,O
be,PRP,O
levied,VBZ,O
at,VBN,O
thrice,VBN,O
the,IN,O
rate,DT,B-LEGAL
per,NN,O
unit,MD,O
and,RB,O
has,VB,O
accordingly,VBN,O
filed,IN,O
civil,NN,O
appeal,DT,O
no,NN,O
8395,IN,O
of,NN,O
2002,CC,O
shri,VBZ,O
vr,RB,O
reddy,VBN,O
learned,JJ,O
senior,NN,O
counsel,DT,O
for,CD,O
the,IN,O
electricity,CD,B-LEGAL
board,NN,I-LEGAL
has,NN,O
submitted,NN,O
that,VBD,O
the,JJ,O
cost,NN,O
of,IN,O
a,DT,O
unit,NN,O
of,NN,O
electricity,VBZ,O
is,VBN,O
not,IN,O
fixed,DT,O
and,NN,O
on,IN,O
the,DT,O
contrary,NN,O
it,IN,O
is,NN,O
dependent,VBZ,O
upon,RB,O
the,VBN,O
fuel,CC,B-LEGAL
surcharge,IN,I-LEGAL
the,DT,O
formula,JJ,O
for,PRP,O
calculating,VBZ,O
the,JJ,O
fuel,IN,B-LEGAL
surcharge,DT,I-LEGAL
is,NN,O
a,NN,O
long,DT,O
and,NN,O
complicated,IN,O
one,VBG,O
and,DT,O
is,NN,O
given,NN,O
in,VBZ,O
clause,DT,O
16103,JJ,O
of,CC,O
the,VBD,O
tariff,CD,O
a,CC,O
host,VBZ,O
of,VBN,O
factors,IN,O
have,NN,O
to,CD,O
be,IN,O
taken,DT,O
into,NN,O
consideration,DT,O
in,NN,O
calculating,IN,O
the,NNS,O
fuel,VBP,B-LEGAL
surcharge,TO,I-LEGAL
and,VB,O
they,VBN,O
depend,IN,O
upon,NN,O
many,IN,O
variables,VBG,O
shri,DT,O
reddy,NN,O
has,NN,O
submitted,CC,O
that,PRP,O
since,VBP,O
the,IN,O
surcharge,JJ,O
has,NNS,O
necessarily,VBP,O
to,NN,O
be,VBZ,O
taken,VBN,O
into,IN,O
consideration,IN,O
and,DT,O
has,NN,O
to,VBZ,O
be,RB,O
added,TO,O
in,VB,O
the,VBN,O
cost,IN,O
of,NN,O
electricity,CC,O
sic,VBZ,O
accordance,TO,O
with,VB,O
part,VBN,O
iii,IN,O
of,DT,O
clause,NN,O
169,IN,O
of,NN,O
the,JJ,O
tariff,NN,O
it,IN,O
should,NN,O
also,NN,O
assessed,IN,O
at,NN,O
three,CD,O
times,IN,O
the,DT,O
rate,NN,B-LEGAL
per,PRP,O
unit,MD,O
we,RB,O
are,VBN,O
unable,IN,O
to,CD,O
accept,NNS,O
the,DT,O
contention,NN,O
raised,IN,O
clause,NN,O
169,PRP,O
and,VBP,O
16103,JJ,O
are,TO,O
separate,VB,O
and,DT,O
distinct,NN,O
clauses,VBD,O
in,NN,O
the,CD,O
tariff,CC,O
clause,CD,O
169,VBP,O
lays,JJ,O
down,CC,O
the,JJ,O
formula,NNS,O
for,IN,O
calculating,DT,O
the,NN,O
value,NN,O
of,CD,O
the,VBZ,O
electrical,IN,B-LEGAL
energy,DT,I-LEGAL
abstracted,NN,O
or,IN,O
consumed,VBG,O
by,DT,O
a,NN,O
consumer,IN,B-LEGAL
by,DT,O
exceeding,JJ,O
the,NN,O
contracted,VBD,B-LEGAL
load,CC,I-LEGAL
or,VBN,O
by,IN,O
creating,DT,O
obstruction,NN,B-LEGAL
in,IN,O
running,VBG,O
of,DT,O
meter,JJ,B-LEGAL
part,NN,O
iii,CC,O
of,IN,O
this,VBG,O
clause,NN,O
deals,IN,O
with,VBG,O
method,IN,O
of,NN,O
charging,NN,B-LEGAL
the,NN,O
assessed,IN,O
