hk,NN,O
reasonable,JJ,B-LEGAL
doubt,NN,I-LEGAL
that,IN,O
it,PRP,O
was,VBD,O
accused,VBN,O
nos,RB,O
2,CD,O
and,CC,O
4,CD,O
who,WP,O
went,VBD,O
to,TO,O
the,DT,O
wenlock,NN,O
hospital,NN,O
in,IN,O
injured,JJ,O
condition,NN,O
on,IN,O
1821992,CD,O
with,IN,O
the,DT,O
history,NN,O
of,IN,O
road,NN,O
accident,NN,O
this,DT,O
apart,RB,O
as,IN,O
already,RB,O
noticed,VBN,O
a,DT,O
2,CD,O
also,RB,O
lodged,VBD,O
a,DT,O
complaint,NN,O
of,IN,O
the,DT,O
accident,NN,O
vide,NN,O
exp,VBD,O
45,CD,O
pw,NN,O
35,CD,O
b,NN,O
vasudeva,NN,O
psi,NN,O
of,IN,O
mangalore,NN,O
south,JJ,O
police,NN,O
station,NN,O
recorded,VBD,O
the,DT,O
statement,NN,O
of,IN,O
a,DT,O
2,CD,O
as,IN,O
exp,NN,O
19,CD,O
wherein,NN,O
he,PRP,O
stated,VBD,O
his,PRP$,O
name,NN,O
as,IN,O
sunil,NN,O
in,IN,O
exp,JJ,O
19,CD,O
statement,NN,O
a,DT,O
2,CD,O
stated,VBN,O
that,IN,O
on,IN,O
1821992,CD,O
he,PRP,O
along,RB,O
with,IN,O
his,PRP$,O
brother,NN,O
in,IN,O
law,NN,O
a,DT,O
4,CD,O
travelled,VBN,O
in,IN,O
a,DT,O
lorry,NN,O
towards,IN,O
mangalore,NN,O
and,CC,O
when,WRB,O
the,DT,O
lorry,NN,O
came,VBD,O
near,IN,O
belagodu,NN,O
due,JJ,O
to,TO,O
rash,VB,B-LEGAL
and,CC,I-LEGAL
negligent,JJ,I-LEGAL
driving,NN,I-LEGAL
of,IN,O
the,DT,O
driver,NN,O
at,IN,O
about,IN,O
1030,CD,O
am,VBP,O
the,DT,O
lorry,NN,O
capsized,VBN,O
and,CC,O
the,DT,O
inmates,NNS,O
received,VBD,O
the,DT,O
injures,NNS,O
and,CC,O
the,DT,O
driver,NN,O
and,CC,O
the,DT,O
cleaner,NN,O
ran,VBD,O
away,RB,O
from,IN,O
the,DT,O
place,NN,O
it,PRP,O
is,VBZ,O
seen,VBN,O
thus,RB,O
a,DT,O
2,CD,O
had,VBD,O
admitted,VBN,O
that,IN,O
a,DT,O
2,CD,O
and,CC,O
a,DT,O
4,CD,O
traveled,VBN,O
in,IN,O
the,DT,O
truck,NN,O
and,CC,O
met,VBD,O
with,IN,O
an,DT,O
accident,NN,O
at,IN,O
belagodu,NN,O
and,CC,O
both,DT,O
of,IN,O
them,PRP,O
received,VBD,O
injuries,NNS,O
and,CC,O
they,PRP,O
were,VBD,O
brought,VBN,O
to,TO,O
sakleshpur,VB,O
by,IN,O
car,NN,O
for,IN,O
treatment,NN,O
and,CC,O
from,IN,O
there,RB,O
to,TO,O
wenlock,VB,O
hospital,NN,O
mangalore,IN,O
a,DT,O
2,CD,O
however,RB,O
disowned,VBD,O
his,PRP$,O
statement,NN,O
and,CC,O
even,RB,O
denied,VBD,O
of,IN,O
receiving,VBG,O
any,DT,O
injures,NNS,O
or,CC,O
there,EX,O
was,VBD,O
any,DT,O
lorry,JJ,O
accident,NN,O
in,IN,O
his,PRP$,O
statement,NN,O
under,IN,O
section,NN,O
313,CD,O
crpc,NN,O
14,CD,O
the,DT,O
third,JJ,O
circumstantial,JJ,B-LEGAL
evidence,NN,I-LEGAL
relied,VBN,O
upon,IN,O
by,IN,O
the,DT,O
prosecution,NN,O
connecting,VBG,O
the,DT,O
accused,VBN,O
with,IN,O
the,DT,O
guilt,NN,O
is,VBZ,O
the,DT,O
various,JJ,O
recoveries,NNS,O
made,VBN,O
at,IN,O
the,DT,O
disclosure,NN,O
of,IN,O
the,DT,O
accused,VBN,O
at,IN,O
the,DT,O
time,NN,O
of,IN,O
interrogation,NN,O
accused,VBN,O
nos,RB,O
1,CD,O
to,TO,O
3,CD,O
made,VBN,O
disclosure,NN,O
statements,NNS,O
leading,VBG,O
to,TO,O
the,DT,O
discovery,NN,O
of,IN,O
incriminating,VBG,O
materials,NNS,O
a,DT,O
3,CD,O
gave,VBD,O
a,DT,O
voluntary,JJ,O
disclosure,NN,O
statement,NN,O
exp,VBD,O
14,CD,O
which,WDT,O
led,VBD,O
to,TO,O
the,DT,O
discovery,NN,O
of,IN,O
wrist,JJ,O
watch,NN,O
m,VBD,O
19,CD,O
of,IN,O
deceased,JJ,O
vittal,JJ,O
shetty,NN,O
from,IN,O
pw,NN,O
30,CD,O
the,DT,O
taxi,NN,O
driver,NN,O
as,IN,O
already,RB,O
noticed,VBN,O
exm,RB,O
19,CD,O
wrist,JJ,O
watch,NN,O
belongs,NNS,O
to,TO,O
the,DT,O
deceased,JJ,O
vittal,NN,O
shetty,NN,O
has,VBZ,O
been,VBN,O
proved,VBN,O
by,IN,O
pws,JJ,O
5,CD,O
and,CC,O
8,CD,O
the,DT,O
other,JJ,O
recovery,NN,O
is,VBZ,O
193,CD,O
of,IN,O
fertilizer,NN,O
from,IN,O
the,DT,O
estate,NN,O
of,IN,O
pw,NN,O
13,CD,O
this,DT,O
recovery,NN,O
has,VBZ,O
been,VBN,O
made,VBN,O
on,IN,O
the,DT,O
basis,NN,O
of,IN,O
the,DT,O
voluntary,JJ,O
statement,NN,O
vide,IN,O
exp,$,O
39,CD,O
made,VBN,O
by,IN,O
a,DT,O
1,CD,O
pursuant,NN,O
to,TO,O
the,DT,O
disclosure,NN,O
statement,NN,O
pw,VBD,O
34,CD,O
recovered,VBD,O
193,CD,O
bags,NNS,O
of,IN,O
mangala,NN,O
urea,NN,O
which,WDT,O
were,VBD,O
found,VBN,O
stored,VBN,O
in,IN,O
the,DT,O
godown,NN,O
of,IN,O
pw,NN,O
13,CD,O
the,DT,O
said,VBD,O
urea,JJ,O
bags,NNS,O
were,VBD,O
carried,VBN,O
by,IN,O
the,DT,O
deceased,VBN,O
in,IN,O
the,DT,O
lorry,NN,O
from,IN,O
mangalore,NN,O
to,TO,O
balehonnur,VB,O
pw,JJ,O
13,CD,O
was,VBD,O
declared,VBN,O
hostile,JJ,O
and,CC,O
did,VBD,O
not,RB,O
support,VB,O
the,DT,O
prosecution,NN,O
story,NN,O
pw,NN,O
13,CD,O
however,RB,O
admitted,VBN,O
that,IN,O
a,DT,O
3,CD,O
serial,JJ,O
d,NN,O
souza,NN,O
was,VBD,O
working,VBG,O
as,IN,O
a,DT,O
servant,NN,O
in,IN,O
his,PRP$,O
estate,NN,O
he,PRP,O
has,VBZ,O
also,RB,O
admitted,VBN,O
that,IN,O
around,IN,O
23rd,CD,O
or,CC,O
24th,CD,O
february,JJ,O
1992,CD,O
the,DT,O
police,NN,O
party,NN,O
came,VBD,O
to,TO,O
his,PRP$,O
estate,NN,O
and,CC,O
seized,VBD,O
193,CD,O
bags,NNS,O
of,IN,O
fertilizer,NN,O
from,IN,O
his,PRP$,O
estate,NN,O
he,PRP,O
has,VBZ,O
also,RB,O
admitted,VBN,O
that,IN,O
he,PRP,O
has,VBZ,O
put,VBN,O
his,PRP$,O
signature,NN,O
on,IN,O
the,DT,O
seizure,NN,O
panchanama,NN,O
exp,RB,O
15,CD,O
although,IN,O
pw,NN,O
13,CD,O
did,VBD,O
not,RB,O
support,VB,O
the,DT,O
prosecution,NN,O
story,NN,O
but,CC,O
two,CD,O
facts,NNS,O
were,VBD,O
established,VBN,O
by,IN,O
the,DT,O
prosecution,NN,O
that,IN,O
a,DT,O
3,CD,O
was,VBD,O
his,PRP$,O
servant,NN,O
and,CC,O
193,CD,O
bags,NNS,O
of,IN,O
fertilizer,NN,O
which,WDT,O
did,VBD,O
not,RB,O
belong,VB,O
to,TO,O
him,PRP,O
were,VBD,O
seized,VBN,O
from,IN,O
his,PRP$,O
estate,NN,O
by,IN,O
the,DT,O
police,NN,O
on,IN,O
a,DT,O
voluntary,JJ,O
disclosure,NN,O
statement,NN,O
made,VBN,O
by,IN,O
a,DT,O
3,CD,O
193,CD,O
bags,NNS,O
which,WDT,O
were,VBD,O
part,NN,O
of,IN,O
200,CD,O
bags,NNS,O
of,IN,O
mangala,NN,O
urea,NN,O
which,WDT,O
were,VBD,O
carried,VBN,O
by,IN,O
the,DT,O
said,VBD,O
lorry,NN,O
from,IN,O
mangalore,NN,O
to,TO,O
balehonnur,VB,O
the,DT,O
seizure,NN,O
has,VBZ,O
been,VBN,O
proved,VBN,O
by,IN,O
the,DT,O
iq,NN,O
and,CC,O
the,DT,O
panch,NN,B-LEGAL
witness,IN,I-LEGAL
the,DT,O
fertilizer,NN,O
bags,NNS,O
belong,VBP,O
to,TO,O
mccw,VB,O
of,IN,O
ballehonnur,NN,O
has,VBZ,O
been,VBN,O
proved,VBN,O
by,IN,O
pw,JJ,O
8,CD,O
as,IN,O
being,VBG,O
purchased,VBN,O
by,IN,O
the,DT,O
pennabur,NN,O
factory,NN,O
15,CD,O
the,DT,O
fourth,JJ,O
circumstantial,JJ,B-LEGAL
evidence,NN,I-LEGAL
appearing,VBG,O
against,IN,O
the,DT,O
accused,VBN,O
is,VBZ,O
the,DT,O
recovery,NN,O
of,IN,O
mos,$,O
20,CD,O
21,CD,O
and,CC,O
22,CD,O
at,IN,O
the,DT,O
instance,NN,O
of,IN,O
a,DT,O
3,CD,O
m,NN,O
20,CD,O
is,VBZ,O
the,DT,O
wooden,JJ,O
katte,NN,O
alleged,VBN,O
to,TO,O
have,VB,O
been,VBN,O
used,VBN,O
for,IN,O
murdering,VBG,O
both,DT,O
the,DT,O
deceased,VBN,O
both,DT,O
the,DT,O
courts,NNS,O
below,IN,O
did,VBD,O
not,RB,O
place,VB,O
much,JJ,O
reliance,NN,O
on,IN,O
mo,NN,O
21,CD,O
the,DT,O
side,NN,O
mirror,NN,O
of,IN,O
the,DT,O
lorry,NN,O
and,CC,O
mo,$,O
22,CD,O
sun,NN,O
mica,NN,O
piece,NN,O
fixed,VBN,O
at,IN,O
the,DT,O
lorry,NN,O
however,RB,O
both,DT,O
the,DT,O
courts,NNS,O
relied,VBD,O
upon,IN,O
m,NN,O
20,CD,O
the,DT,O
assaulting,VBG,O
weapon,NN,O
further,RB,O
m,VBD,O
20,CD,O
was,VBD,O
stained,VBN,O
with,IN,O
blood,NN,O
and,CC,O
it,PRP,O
was,VBD,O
sent,VBN,O
to,TO,O
forensic,VB,O
science,NN,O
lab,NN,O
and,CC,O
it,PRP,O
is,VBZ,O
confirmed,VBN,O
to,TO,O
have,VB,O
been,VBN,O
stained,VBN,O
with,IN,O
human,JJ,O
blood,NN,O
16,CD,O
the,DT,O
last,JJ,O
and,CC,O
probably,RB,O
the,DT,O
most,RBS,O
formidable,JJ,O
circumstantial,JJ,B-LEGAL
evidence,NN,I-LEGAL
against,IN,O
the,DT,O
accused,VBN,O
is,VBZ,O
their,PRP$,O
own,JJ,O
conduct,NN,O
it,PRP,O
appears,VBZ,O
that,IN,O
the,DT,O
accused,VBN,O
were,VBD,O
entangled,VBN,O
in,IN,O
their,PRP$,O
own,JJ,O
cob,NN,O
web,NN,O
as,IN,O
already,RB,O
noticed,VBN,O
a,DT,O
2,CD,O
lodged,VBD,O
the,DT,O
complaint,NN,O
exp,VBZ,O
45,CD,O
in,IN,O
the,DT,O
complaint,NN,O
a,DT,O
2,CD,O
has,VBZ,O
stated,VBN,O
that,IN,O
they,PRP,O
were,VBD,O
the,DT,O
occupants,NNS,O
of,IN,O
the,DT,O
lorry,NN,O
which,WDT,O
met,VBD,O
with,IN,O
an,DT,O
accident,NN,O
on,IN,O
1821992,CD,O
near,IN,O
belagodu,NN,O
vis,NN,O
sakaleshpur,NN,O
due,JJ,O
to,TO,O
rash,VB,B-LEGAL
and,CC,I-LEGAL
negligent,JJ,I-LEGAL
driving,NN,I-LEGAL
of,IN,O
the,DT,O
driver,NN,O
their,PRP$,O
lorry,NN,O
fell,VBD,O
down,RB,O
reversibly,RB,O
and,CC,O
due,JJ,O
to,TO,O
the,DT,O
accident,NN,O
the,DT,O
complainant,NN,O
and,CC,O
his,PRP$,O
cousin,NN,O
d,NN,O
souza,NN,O
suffered,VBD,O
severe,JJ,O
injuries,NNS,O
and,CC,O
they,PRP,O
are,VBP,O
being,VBG,O
treated,VBN,O
in,IN,O
government,NN,O
hospital,NN,O
on,IN,O
the,DT,O
basis,NN,O
of,IN,O
the,DT,O
complaint,NN,O
a,DT,O
case,NN,O
was,VBD,O
registered,VBN,O
under,IN,O
section,NN,O
279,CD,O
337,CD,O
ipc,NN,O
in,IN,O
the,DT,O
complaint,NN,O
a,DT,O
2,CD,O
gave,VBD,O
his,PRP$,O
name,NN,O
as,IN,O
sunil,NN,O
farnandis,NN,O
which,WDT,O
later,RB,O
on,IN,O
proved,VBN,O
to,TO,O
be,VB,O
false,JJ,O
and,CC,O
established,VBN,O
as,RB,O
anil,NN,O
as,IN,O
noticed,VBN,O
earlier,JJR,O
there,EX,O
is,VBZ,O
also,RB,O
enough,JJ,O
evidence,NN,O
on,IN,O
record,NN,O
that,IN,O
accused,VBD,O
have,VBP,O
been,VBN,O
treated,VBN,O
at,IN,O
various,JJ,O
hospitals,NNS,O
which,WDT,O
is,VBZ,O
borne,VBN,O
out,RP,O
from,IN,O
the,DT,O
evidence,NN,O
of,IN,O
dr,NN,O
prakash,NN,O
inamdar,NN,O
p,NN,O
28,CD,O
and,CC,O
dr,JJ,O
vasanthkumar,NN,O
pw,NN,O
26,CD,O
and,CC,O
pw,VB,O
29,CD,O
dr,NN,O
chandra,NN,O
kumar,NN,O
ballal,NN,O
as,IN,O
noticed,VBN,O
earlier,RBR,O
this,DT,O
would,MD,O
go,VB,O
to,TO,O
show,VB,O
that,IN,O
the,DT,O
accused,VBN,O
had,VBD,O
admitted,VBN,O
the,DT,O
boarding,NN,O
of,IN,O
the,DT,O
lorry,NN,O
and,CC,O
the,DT,O
lorry,NN,O
met,VBD,O
with,IN,O
an,DT,O
accident,NN,O
and,CC,O
they,PRP,O
sustained,VBD,O
injuries,NNS,O
on,IN,O
their,PRP$,O
bodies,NNS,O
out,IN,O
of,IN,O
the,DT,O
lorry,JJ,O
accident,NN,O
in,IN,O
their,PRP$,O
examination,NN,O
under,IN,O
section,NN,O
313,CD,O
crpc,NN,O
the,DT,O
accused,VBN,O
denied,VBD,O
the,DT,O
prosecution,NN,O
story,NN,O
in,IN,O
toto,NN,O
they,PRP,O
denied,VBD,O
that,IN,O
lorry,JJ,O
accident,NN,O
had,VBD,O
taken,VBN,O
place,NN,O
they,PRP,O
also,RB,O
denied,VBD,O
to,TO,O
have,VB,O
received,VBN,O
any,DT,O
injuries,NNS,O
in,IN,O
short,JJ,O
in,IN,O
their,PRP$,O
313,CD,O
statement,NN,O
they,PRP,O
completely,RB,O
denied,VBD,O
the,DT,O
established,VBN,O
facts,NNS,O
and,CC,O
offered,VBD,O
false,JJ,O
answers,NNS,O
by,IN,O
now,RB,O
it,PRP,O
is,VBZ,O
well,RB,O
established,VBN,O
principle,NN,O
of,IN,O
law,NN,O
that,IN,O
in,IN,O
a,DT,O
case,NN,O
of,IN,O
circumstantial,JJ,B-LEGAL
evidence,NN,I-LEGAL
where,WRB,O
an,DT,O
accused,JJ,O
offers,NNS,O
false,JJ,O
answer,NN,O
in,IN,O
his,PRP$,O
examination,NN,O
under,IN,O
313,CD,O
against,IN,O
the,DT,O
established,JJ,O
facts,NNS,O
that,WDT,O
can,MD,O
be,VB,O
counted,VBN,O
as,IN,O
providing,VBG,O
a,DT,O
missing,JJ,O
link,NN,O
for,IN,O
completing,VBG,O
the,DT,O
chain,NN,O
17,CD,O
in,IN,O
swapan,NN,O
patra,NN,O
v,NN,O
state,NN,O
of,IN,O
west,JJ,O
bengal,JJ,O
19999scc242,CD,O
19999scc242,CD,O
this,DT,O
court,NN,O
said,VBD,O
that,IN,O
in,IN,O
a,DT,O
case,NN,O
of,IN,O
circumstantial,JJ,B-LEGAL
evidence,NN,I-LEGAL
when,WRB,O
the,DT,O
accused,VBN,O
offers,NNS,O
an,DT,O
explanation,NN,O
and,CC,O
that,DT,O
explanation,NN,O
is,VBZ,O
found,VBN,O
not,RB,O
to,TO,O
be,VB,O
true,JJ,O
then,RB,O
the,DT,O
same,JJ,O
offers,VBZ,O
an,DT,O
additional,JJ,O
link,NN,O
in,IN,O
the,DT,O
chain,NN,O
of,IN,O
circumstances,NNS,O
to,TO,O
complete,VB,O
the,DT,O
chain,NN,O
the,DT,O
same,JJ,O
principle,NN,O
has,VBZ,O
been,VBN,O
followed,VBN,O
and,CC,O
reiterate,VB,O
in,IN,O
state,NN,O
of,IN,O
maharashtra,JJ,O
v,NN,O
suresh,JJ,O
manu,NN,O
sc,NN,O
0765,CD,O
1999manu,CD,O
sc,NN,O
0765,CD,O
1999,CD,O
20001scc471,CD,O
where,WRB,O
it,PRP,O
has,VBZ,O
been,VBN,O
said,VBD,O
that,IN,O
a,DT,O
false,JJ,O
answer,NN,O
offered,VBN,O
by,IN,O
the,DT,O
accused,VBN,O
when,WRB,O
his,PRP$,O
attention,NN,O
was,VBD,O
drawn,VBN,O
to,TO,O
a,DT,O
circumstance,NN,O
renders,NNS,O
that,WDT,O
circumstance,VBP,O
capable,JJ,O
of,IN,O
inculpating,VBG,O
him,PRP,O
this,DT,O
court,NN,O
further,RB,O
pointed,VBD,O
out,RP,O
that,IN,O
in,IN,O
such,JJ,O
a,DT,O
situation,NN,O
false,JJ,O
answer,NN,O
can,MD,O
also,RB,O
be,VB,O
counted,VBN,O
as,IN,O
providing,VBG,O
a,DT,O
missing,JJ,O
link,NN,O
for,IN,O
completing,VBG,O
the,DT,O
chain,NN,O
the,DT,O
aforesaid,NN,O
principle,NN,O
has,VBZ,O
been,VBN,O
again,RB,O
followed,VBN,O
and,CC,O
reiterate,VB,O
in,IN,O
kuldeep,JJ,O
singh,NN,O
and,CC,O
ors,NNS,O
v,VBP,O
state,NN,O
of,IN,O
rajasthan,NN,O
manu,NN,O
sc,NN,O
0303,CD,O
2000manu,CD,O
sc,NN,O
0303,CD,O
2000,CD,O
2001crilj479,CD,O
18,CD,O
in,IN,O
our,PRP$,O
view,NN,O
therefore,IN,O
the,DT,O
chain,NN,O
of,IN,O
circumstances,NNS,O
as,IN,O
recited,VBN,O
above,IN,O
coupled,VBN,O
with,IN,O
the,DT,O
law,NN,O
laid,VBD,O
down,RB,O
by,IN,O
this,DT,O
court,NN,O
unerringly,RB,O
lead,VBD,O
to,TO,O
one,CD,O
conclusion,NN,O
and,CC,O
that,DT,O
is,VBZ,O
the,DT,O
guilt,NN,O
of,IN,O
the,DT,O
accused,JJ,O
19,CD,O
however,RB,O
one,CD,O
error,NN,O
has,VBZ,O
been,VBN,O
committed,VBN,O
by,IN,O
the,DT,O
high,JJ,O
court,NN,O
by,IN,O
converting,VBG,O
the,DT,O
conviction,NN,O
from,IN,O
section,NN,O
396,CD,O
read,NN,O
with,IN,O
section,NN,O
149,CD,O
ipc,NN,O
to,TO,O
one,CD,O
under,IN,O
section,NN,O
396,CD,O
in,IN,O
aid,NN,O
of,IN,O
section,NN,O
34,CD,O
ipc,NN,O
it,PRP,O
is,VBZ,O
in,IN,O
the,DT,O
evidence,NN,O
of,IN,O
pw,NN,O
16,CD,O
kiran,NN,O
castolina,NN,O
that,IN,O
the,DT,O
juvenile,NN,O
accused,VBD,O
manjunath,NN,O
had,VBD,O
disclosed,VBN,O
to,TO,O
him,PRP,O
that,IN,O
all,PDT,O
the,DT,O
five,CD,O
accused,VBN,O
participated,VBN,O
in,IN,O
the,DT,O
murder,NN,O
of,IN,O
deceased,JJ,O
vittal,JJ,O
shetty,NN,O
and,CC,O
paul,NN,O
as,IN,O
already,RB,O
noticed,VBN,O
the,DT,O
trial,NN,O
of,IN,O
juvenile,NN,O
accused,VBN,O
manjunath,NN,O
has,VBZ,O
been,VBN,O
splitted,VBN,O
the,DT,O
trial,NN,O
court,NN,O
therefore,NN,O
was,VBD,O
right,JJ,O
in,IN,O
convicting,VBG,O
the,DT,O
appellants,NNS,O
under,IN,O
section,NN,O
302,CD,O
ipc,NN,O
read,NN,O
with,IN,O
section,NN,O
149,CD,O
ipc,NN,O
20,CD,O
in,IN,O
the,DT,O
result,NN,O
this,DT,O
appeal,NN,O
is,VBZ,O
dismissed,VBN,O
being,VBG,O
devoid,NN,O
of,IN,O
merit,NN,O
21,CD,O
we,PRP,O
record,VBD,O
our,PRP$,O
appreciation,NN,O
of,IN,O
mr,NN,O
panjwani,NN,O
learned,VBD,O
amices,NNS,O
curiae,NN,O
for,IN,O
his,PRP$,O
able,JJ,O
assistance,NN,O
