vikramajit,NN,O
during,JJ,O
the,RB,O
life,IN,O
time,DT,O
of,NN,O
the,NN,O
father,IN,B-LEGAL
who,DT,O
would,NN,O
be,WP,O
deemed,MD,O
to,VB,O
be,VBN,O
absent,TO,O
for,VB,O
the,JJ,O
purposes,IN,O
of,DT,O
section,NNS,O
6a,IN,O
of,NN,O
the,CD,O
hmg,IN,O
act,DT,O
and,NN,O
section,NN,O
19b,CC,O
of,NN,O
the,CD,O
gw,IN,O
act,DT,O
this,NN,O
court,NN,O
has,DT,O
construed,NN,O
the,VBZ,O
word,VBN,O
after,DT,O
in,NN,O
section,IN,O
6a,IN,O
of,NN,O
the,CD,O
hindu,IN,B-LEGAL
minority,DT,B-LEGAL
and,JJ,O
guardianship,NN,B-LEGAL
act,CC,O
as,NN,O
meaning,NN,O
in,IN,O
the,NN,O
absence,IN,O
of,DT,O
be,NN,O
it,IN,O
temporary,VB,O
or,PRP,O
otherwise,JJ,O
or,CC,O
total,RB,O
apathy,CC,O
of,JJ,O
the,NN,O
father,IN,B-LEGAL
towards,DT,O
the,NN,O
child,IN,O
or,DT,O
even,NN,O
inability,CC,O
of,RB,O
the,NN,O
father,IN,B-LEGAL
by,DT,O
reason,NN,O
of,IN,O
ailment,NN,O
or,IN,O
otherwise,NN,O
thus,CC,O
this,RB,O
court,RB,O
interpreted,DT,O
the,NN,O
legislation,VBD,O
before,DT,O
it,NN,O
in,IN,O
a,PRP,O
manner,IN,O
conducive,DT,O
to,NN,O
granting,JJ,O
the,TO,O
mother,VBG,O
who,DT,O
was,NN,O
the,WP,O
only,VBD,O
involved,DT,O
parent,RB,O
guardianship,JJ,B-LEGAL
rights,NN,O
over,NN,O
the,NNS,O
child,IN,O
15,DT,O
in,NN,O
a,CD,O
case,IN,O
where,DT,O
one,NN,O
of,WRB,O
the,CD,O
parents,IN,O
petitions,DT,O
the,NNS,O
court,VBP,O
for,DT,O
appointment,NN,O
as,IN,O
guardian,NN,O
of,IN,O
her,NN,O
child,IN,O
we,PRP$,O
think,NN,O
that,PRP,O
the,VBP,O
provisions,IN,O
of,DT,O
section,NNS,O
11,IN,O
would,NN,O
not,CD,O
be,MD,O
directly,RB,O
applicable,VB,O
it,RB,O
seems,JJ,O
to,PRP,O
us,VBZ,O
that,TO,O
section,PRP,O
11,IN,O
applies,NN,O
to,CD,O
a,NNS,O
situation,TO,O
where,DT,O
the,NN,O
guardianship,WRB,B-LEGAL
of,DT,O
a,NN,O
child,IN,O
is,DT,O
sought,NN,O
by,VBZ,O
a,VBN,O
third,IN,O
party,DT,O
thereby,JJ,O
making,NN,O
it,NN,O
essential,VBG,O
for,PRP,O
the,JJ,O
welfare,IN,O
of,DT,O
the,NN,O
child,IN,O
being,DT,O
given,NN,B-LEGAL
in,VBG,I-LEGAL
adoption,VBN,I-LEGAL
to,IN,O
garner,NN,O
the,TO,O
views,VB,O
of,DT,O
child,NNS,O
s,IN,O
natural,NN,O
parents,JJ,O
the,JJ,O
views,NNS,O
of,DT,O
an,NNS,O
uninvolved,IN,O
father,DT,B-LEGAL
are,JJ,O
not,NN,O
essential,VBP,O
in,RB,O
our,JJ,O
opinion,IN,O
to,PRP$,O
protect,NN,O
the,TO,O
interests,VB,O
of,DT,O
a,NNS,O
child,IN,O
born,DT,O
out,NN,O
of,VBN,O
wedlock,IN,O
and,IN,O
being,NN,O
raised,CC,O
solely,VBG,O
by,VBN,O
his,RB,O
her,IN,O
mother,PRP$,O
we,PRP$,O
may,NN,O
reiterate,PRP,O
that,MD,O
even,VB,O
in,DT,O
the,RB,O
face,IN,O
of,DT,O
the,NN,O
express,IN,O
terms,DT,O
of,NN,O
the,NNS,O
statute,IN,O
this,DT,O
court,NN,O
had,DT,O
in,NN,O
laxmi,VBD,O
kant,IN,O
pandey,JJ,O
directed,JJ,O
that,NN,O
notice,VBD,O
should,IN,O
not,NN,O
be,MD,O
sent,RB,O
to,VB,O
the,VBN,O
parents,TO,O
as,DT,O
that,NNS,O
was,IN,O
likely,DT,O
to,VBD,O
jeopardize,JJ,O
the,TO,O
future,VB,O
and,DT,O
interest,NN,O
of,CC,O
the,NN,O
child,IN,O
who,DT,O
was,NN,O
being,WP,O
adopted,VBD,O
the,VBG,O
sole,VBN,O
factor,DT,O
for,JJ,O
consideration,NN,O
before,IN,O
us,NN,O
therefore,IN,O
is,PRP,O
the,EX,O
welfare,VBZ,O
of,DT,O
the,NN,O
minor,IN,O
child,DT,O
regardless,JJ,O
of,NN,O
the,NN,O
rights,IN,O
of,DT,O
the,NNS,O
parents,IN,O
we,DT,O
should,NNS,O
not,PRP,O
be,MD,O
misunderstood,RB,O
as,VB,O
having,VBN,O
given,IN,O
our,VBG,O
imprimatur,VBN,O
to,PRP$,O
an,NN,O
attempt,TO,O
by,DT,O
one,NN,O
of,IN,O
the,CD,O
spouses,IN,O
to,DT,O
unilaterally,NNS,O
seek,TO,O
custody,RB,B-LEGAL
of,VB,O
a,NN,O
child,IN,O
from,DT,O
the,NN,O
marriage,IN,B-LEGAL
behind,DT,O
the,NN,O
back,IN,O
of,DT,O
other,NN,O
spouse,IN,O
the,JJ,O
apprehensions,VBP,O
of,DT,O
mr,NNS,O
luthra,IN,O
learned,NN,O
amicus,NN,O
curiae,VBD,O
are,JJ,O
accordingly,NNS,O
addressed,VBP,O
16,RB,O
section,JJ,O
11,CD,O
is,NN,O
purely,CD,O
procedural,VBZ,O
we,RB,O
see,JJ,O
no,PRP,O
harm,VBP,O
or,DT,O
mischief,NN,O
in,CC,O
relaxing,NN,O
its,IN,O
requirements,VBG,O
to,PRP$,O
attain,NNS,O
the,TO,O
intendment,VB,O
of,DT,O
the,NN,O
act,IN,O
given,DT,O
that,NN,O
the,VBN,O
term,IN,O
parent,DT,O
is,NN,O
not,NN,O
defined,VBZ,O
in,RB,O
the,VBN,O
act,IN,O
we,DT,O
interpret,NN,O
it,PRP,O
in,VBP,O
the,PRP,O
case,IN,O
of,DT,O
illegitimate,NN,O
children,IN,O
whose,JJ,O
sole,NNS,O
caregiver,WP$,O
is,JJ,O
one,NN,O
of,VBZ,O
his,CD,O
her,IN,O
parents,PRP$,O
to,PRP$,O
principally,NNS,O
mean,TO,O
that,RB,O
parent,VB,O
alone,IN,O
guardianship,NN,B-LEGAL
or,RB,O
custody,NN,B-LEGAL
orders,CC,O
never,NN,O
attain,NNS,O
permanence,RB,O
or,VBP,O
finality,NN,O
and,CC,O
can,NN,O
be,CC,O
questioned,MD,O
at,VB,O
any,VBN,O
time,IN,O
by,DT,O
any,NN,O
person,IN,O
genuinely,DT,O
concerned,NN,O
for,RB,O
the,VBN,O
minor,IN,O
child,DT,O
if,JJ,O
the,NN,O
child,IN,O
s,DT,O
welfare,NN,O
is,NN,O
in,NN,O
peril,VBZ,O
the,IN,O
uninvolved,VBG,O
parent,DT,O
is,JJ,O
therefore,NN,O
not,VBZ,O
precluded,RB,O
from,RB,O
approaching,VBN,O
the,IN,O
guardian,VBG,O
court,DT,O
to,JJ,O
quash,NN,O
vary,TO,O
or,VB,O
modify,NN,O
its,CC,O
orders,VB,O
if,PRP$,O
the,NNS,O
best,IN,O
interests,DT,O
of,JJS,O
the,NNS,O
child,IN,O
so,DT,O
indicate,NN,O
there,RB,O
is,JJ,O
thus,EX,O
no,VBZ,O
mandatory,RB,O
and,DT,O
inflexible,NN,O
procedural,CC,O
requirement,JJ,O
of,JJ,O
notice,NN,O
to,IN,O
be,NN,O
served,TO,O
to,VB,O
the,VBN,O
putative,TO,B-LEGAL
father,DT,I-LEGAL
in,JJ,O
connection,NN,O
with,IN,O
a,NN,O
guardianship,IN,B-LEGAL
or,DT,O
custody,NN,B-LEGAL
petition,CC,O
preferred,NN,O
by,NN,O
the,VBN,O
natural,IN,O
mother,DT,O
of,JJ,O
the,NN,O
child,IN,O
of,DT,O
whom,NN,O
she,IN,O
is,WP,O
the,PRP,O
sole,VBZ,O
caregiver,DT,O
17,JJ,O
implicit,NN,O
in,CD,O
the,NN,O
notion,IN,O
and,DT,O
width,NN,O
of,CC,O
welfare,NN,O
of,IN,O
the,NN,O
child,IN,O
as,DT,O
one,NN,O
of,IN,O
its,CD,O
primary,IN,O
concomitants,PRP$,O
is,JJ,O
the,NNS,O
right,VBZ,O
of,DT,O
the,NN,O
child,IN,O
to,DT,O
know,NN,O
the,TO,O
identity,VB,O
of,DT,O
his,NN,O
or,IN,O
her,PRP$,O
parents,CC,O
this,PRP$,O
right,NNS,O
has,DT,O
now,NN,O
found,VBZ,O
unquestionable,RB,O
recognition,VBN,O
in,JJ,O
the,NN,O
convention,IN,O
on,DT,O
the,NN,O
rights,IN,O
of,DT,O
the,NNS,O
child,IN,O
which,DT,O
india,NN,O
has,WDT,O
acceded,NN,O
to,VBZ,O
on,VBN,O
11th,TO,O
november,IN,O
1992,CD,O
this,JJ,O
convention,CD,O
pointedly,DT,O
makes,NN,O
mention,RB,O
inter,VBZ,O
alia,NN,O
to,NN,O
the,NN,O
universal,TO,O
declaration,DT,B-LEGAL
of,JJ,O
human,NN,O
rights,IN,O
for,JJ,O
facility,NNS,O
of,IN,O
reference,NN,O
the,IN,O
salient,NN,O
provisions,DT,O
are,NN,O
reproduced,NNS,O
article,VBP,O
1,VBN,O
for,NN,O
the,CD,O
purposes,IN,O
of,DT,O
the,NNS,O
present,IN,O
convention,DT,O
a,JJ,O
child,NN,O
means,DT,O
every,NN,O
human,VBZ,O
being,DT,O
below,JJ,O
the,VBG,O
age,IN,B-LEGAL
of,DT,O
eighteen,NN,O
years,IN,O
unless,JJ,O
under,NNS,O
the,IN,O
law,IN,O
applicable,DT,O
to,NN,O
the,JJ,O
child,TO,O
majority,DT,O
is,NN,O
attained,NN,O
earlier,VBZ,O
article,VBN,O
3,RBR,O
1,NN,O
in,CD,O
all,CD,O
actions,IN,O
concerning,DT,O
children,NNS,O
whether,VBG,O
undertaken,NNS,O
by,IN,O
public,JJ,O
or,IN,O
private,JJ,O
social,CC,O
welfare,JJ,O
institutions,JJ,O
courts,NN,O
of,NNS,O
law,NNS,O
administrative,IN,O
authorities,NN,O
or,JJ,O
legislative,NNS,O
bodies,CC,O
the,JJ,O
best,NNS,O
interests,DT,O
of,JJS,O
the,NNS,O
child,IN,O
shall,DT,O
be,NN,O
a,MD,O
primary,VB,O
consideration,DT,O
2,JJ,O
states,NN,O
parties,CD,O
undertake,NNS,O
to,NNS,O
ensure,VBP,O
the,TO,O
child,VB,O
such,DT,O
protection,NN,O
and,JJ,O
care,NN,O
as,CC,O
is,NN,O
necessary,IN,O
for,VBZ,O
his,JJ,O
or,IN,O
her,PRP$,O
well,CC,O
being,PRP$,O
taking,NN,O
into,VBG,O
account,VBG,O
the,IN,O
rights,NN,O
and,DT,O
duties,NNS,O
of,CC,O
his,NNS,O
or,IN,O
her,PRP$,O
parents,CC,O
legal,PRP$,O
guardians,NNS,O
or,JJ,O
other,NNS,O
individuals,CC,O
legally,JJ,O
responsible,NNS,O
for,RB,O
him,JJ,O
or,IN,O
her,PRP,O
and,CC,O
to,PRP$,O
this,CC,O
end,TO,O
shall,DT,O
take,NN,O
all,MD,O
appropriate,VB,O
legislative,DT,O
and,JJ,O
administrative,JJ,O
measures,CC,O
3,JJ,O
states,NNS,O
parties,CD,O
shall,NNS,O
ensure,NNS,O
that,MD,O
the,VB,O
institutions,IN,O
services,DT,O
and,NNS,O
facilities,NNS,O
responsible,CC,O
for,NNS,O
the,JJ,O
care,IN,O
or,DT,O
protection,NN,O
of,CC,O
children,NN,O
shall,IN,O
conform,NNS,O
with,MD,O
the,VB,O
standards,IN,O
established,DT,O
by,NNS,O
competent,VBN,O
authorities,IN,O
particularly,JJ,O
in,NNS,O
the,RB,O
areas,IN,O
of,DT,O
safety,NNS,O
health,IN,O
in,NN,O
the,NN,O
number,IN,O
and,DT,O
suitability,NN,O
of,CC,O
their,NN,O
staff,IN,O
as,PRP$,O
well,NN,O
as,RB,O
competent,RB,O
supervision,IN,O
article,NN,O
7,NN,O
1,NN,O
the,CD,O
child,CD,O
shall,DT,O
be,NN,O
registered,MD,O
immediately,VB,O
after,VBN,O
birth,RB,O
and,IN,O
shall,NN,O
have,CC,O
the,MD,O
right,VB,O
from,DT,O
birth,NN,O
to,IN,O
a,NN,O
name,TO,O
the,DT,O
right,NN,O
to,DT,O
acquire,NN,O
a,TO,O
nationality,VB,O
and,DT,O
as,NN,O
far,CC,O
as,RB,O
possible,RB,O
the,IN,O
right,JJ,O
to,DT,O
know,NN,O
and,TO,O
be,VB,O
cared,CC,O
for,VB,O
by,VBN,O
his,IN,O
or,IN,O
her,PRP$,O
parents,CC,O
article,PRP$,O
9,NNS,O
1,NN,O
states,CD,O
parties,CD,O
shall,NNS,O
ensure,NNS,O
that,MD,O
a,VB,O
child,IN,O
shall,DT,O
not,NN,O
be,MD,O
separated,RB,O
from,VB,O
his,VBN,O
or,IN,O
her,PRP$,O
parents,CC,O
against,PRP$,O
their,NNS,O
will,IN,O
except,PRP$,O
when,MD,O
competent,VB,O
authorities,WRB,O
subject,NN,O
to,NNS,O
judicial,VBP,O
review,TO,O
determine,JJ,O
in,NN,O
accordance,NN,O
with,IN,O
applicable,NN,O
law,IN,O
and,JJ,O
procedures,NN,O
that,CC,O
such,NNS,O
separation,WDT,O
is,JJ,O
necessary,NN,O
for,VBZ,O
the,JJ,O
best,IN,O
interests,DT,O
of,JJS,O
the,NNS,O
child,IN,O
such,DT,O
determination,NN,O
may,JJ,O
be,NN,O
necessary,MD,O
in,VB,O
a,JJ,O
particular,IN,O
case,DT,O
such,JJ,O
as,NN,O
one,JJ,O
involving,IN,O
abuse,CD,O
or,VBG,O
neglect,NN,B-LEGAL
of,CC,O
the,NN,O
child,IN,O
by,DT,O
the,NN,O
parents,IN,O
or,DT,O
one,NNS,O
where,CC,O
the,CD,O
parents,WRB,O
are,DT,O
living,NNS,O
separately,VBP,O
and,VBG,O
a,RB,O
decision,CC,O
must,DT,O
be,NN,O
made,MD,O
as,VB,O
to,VBN,O
the,IN,O
child,TO,O
s,DT,O
place,NN,O
of,JJ,O
residence,NN,B-LEGAL
2,IN,O
in,NN,O
any,CD,O
proceedings,IN,O
pursuant,DT,O
to,NNS,O
paragraph,VBP,O
1,TO,O
of,VB,O
the,CD,O
present,IN,O
article,DT,O
all,JJ,O
interested,NN,O
parties,DT,O
shall,JJ,O
be,NNS,O
given,MD,O
an,VB,O
opportunity,VBN,O
to,DT,O
participate,NN,O
in,TO,O
the,VB,O
proceedings,IN,O
and,DT,O
make,NNS,O
their,CC,O
views,VB,O
known,PRP$,O
3,NNS,O
states,VBN,O
parties,CD,O
shall,NNS,O
respect,NNS,O
the,MD,O
right,VB,O
of,DT,O
the,NN,O
child,IN,O
who,DT,O
is,NN,O
separated,WP,O
from,VBZ,O
one,VBN,O
or,IN,O
both,CD,O
parents,CC,O
to,DT,O
maintain,NNS,O
personal,TO,O
relations,VB,O
and,JJ,O
direct,NNS,O
contact,CC,O
with,JJ,O
both,NN,O
parents,IN,O
on,DT,O
a,NNS,O
regular,IN,O
basis,DT,O
except,JJ,O
if,NN,O
it,IN,O
is,IN,O
contrary,PRP,O
to,VBZ,O
the,JJ,O
child,TO,O
s,DT,O
best,NN,O
interests,NN,O
article,JJS,O
12,NNS,O
1,NN,O
states,CD,O
parties,CD,O
shall,NNS,O
assure,NNS,O
to,MD,O
the,VB,O
child,TO,O
who,DT,O
is,NN,O
capable,WP,O
of,VBZ,O
forming,JJ,O
his,IN,O
or,VBG,O
her,PRP$,O
own,CC,O
views,PRP$,O
the,JJ,O
right,NNS,O
to,DT,O
express,NN,O
those,TO,O
views,VB,O
freely,DT,O
in,NNS,O
all,RB,O
matters,IN,O
affecting,DT,O
the,NNS,O
child,VBG,O
the,DT,O
views,NN,O
of,DT,O
the,NNS,O
child,IN,O
being,DT,O
given,NN,O
due,VBG,O
weight,VBN,O
in,JJ,O
accordance,NN,O
with,IN,O
the,NN,O
age,IN,B-LEGAL
and,DT,O
maturity,NN,O
of,CC,O
the,NN,O
child,IN,O
2,DT,O
for,NN,O
this,CD,O
purpose,IN,O
the,DT,O
child,NN,O
shall,DT,O
in,NN,O
particular,MD,O
be,IN,O
provided,JJ,O
the,VB,O
opportunity,VBN,O
to,DT,O
be,NN,O
heard,TO,O
in,VB,O
any,VBN,O
judicial,IN,O
and,DT,O
administrative,JJ,O
proceedings,CC,O
affecting,JJ,O
the,NNS,O
child,VBG,O
either,DT,O
directly,NN,O
or,CC,O
through,RB,O
a,CC,O
representative,IN,O
or,DT,O
an,NN,O
appropriate,CC,O
body,DT,O
in,JJ,O
a,NN,O
manner,IN,O
consistent,DT,O
with,NN,O
the,JJ,O
procedural,IN,O
rules,DT,O
of,JJ,O
national,NNS,O
law,IN,O
article,JJ,O
18,NN,O
1,NN,O
states,CD,O
parties,CD,O
shall,NNS,O
use,NNS,O
their,MD,O
best,VB,O
efforts,PRP$,O
to,JJS,O
ensure,NNS,O
recognition,TO,O
of,VB,O
the,NN,O
principle,IN,O
that,DT,O
both,NN,O
parents,IN,O
have,DT,O
common,NNS,O
responsibilities,VBP,O
for,JJ,O
the,NNS,O
upbringing,IN,O
and,DT,O
development,NN,O
of,CC,O
the,NN,O
child,IN,O
parents,DT,O
or,NN,O
as,NNS,O
the,CC,O
case,IN,O
may,DT,O
be,NN,O
legal,MD,O
guardians,VB,O
have,JJ,O
the,NNS,O
primary,VBP,O
responsibility,DT,O
for,JJ,O
the,NN,O
upbringing,IN,O
and,DT,O
development,NN,O
of,CC,O
the,NN,O
child,IN,O
the,DT,O
best,NN,O
interests,DT,O
of,JJS,O
the,NNS,O
child,IN,O
will,DT,O
be,NN,O
their,MD,O
basic,VB,O
concern,PRP$,O
article,JJ,O
21,NN,O
states,NN,O
parties,CD,O
that,NNS,O
recognize,NNS,O
and,IN,O
or,NN,O
permit,CC,O
the,CC,O
system,VB,O
of,DT,O
adoption,NN,B-LEGAL
shall,IN,O
ensure,NN,O
that,MD,O
the,VB,O
best,IN,O
interests,DT,O
of,JJS,O
the,NNS,O
child,IN,O
shall,DT,O
be,NN,O
the,MD,O
paramount,VB,O
consideration,DT,O
and,NN,O
they,NN,O
shall,CC,O
a,PRP,O
ensure,MD,O
that,DT,O
the,VB,O
adoption,IN,B-LEGAL
of,DT,O
a,NN,O
child,IN,O
is,DT,O
authorized,NN,O
only,VBZ,O
by,VBN,O
competent,RB,O
authorities,IN,O
who,JJ,O
determine,NNS,O
in,WP,O
accordance,VBP,O
with,IN,O
applicable,NN,O
law,IN,O
and,JJ,O
procedures,NN,O
and,CC,O
on,NNS,O
the,CC,O
basis,IN,O
of,DT,O
all,NN,O
pertinent,IN,O
and,DT,O
reliable,NN,O
information,CC,O
that,JJ,O
the,NN,O
adoption,IN,B-LEGAL
is,DT,O
permissible,NN,O
in,VBZ,O
view,JJ,O
of,IN,O
the,NN,O
child,IN,O
s,DT,O
status,NN,O
concerning,NN,O
parents,NN,O
relatives,VBG,O
and,NNS,O
legal,NNS,O
guardians,CC,O
and,JJ,O
that,NNS,O
if,CC,O
required,IN,O
the,IN,O
persons,VBN,O
concerned,DT,O
have,NNS,O
given,VBN,O
their,VBP,O
informed,VBN,O
consent,PRP$,O
to,JJ,O
the,NN,O
adoption,TO,B-LEGAL
on,DT,O
the,NN,O
basis,IN,O
of,DT,O
such,NN,O
counselling,IN,O
as,JJ,O
may,NN,O
be,IN,O
necessary,MD,O
article,VB,O
27,JJ,O
2,NN,O
the,CD,O
parents,CD,O
or,DT,O
others,NNS,O
responsible,CC,O
for,NNS,O
the,JJ,O
child,IN,O
have,DT,O
the,NN,O
primary,VBP,O
responsibility,DT,O
to,JJ,O
secure,NN,O
within,TO,O
their,VB,O
abilities,IN,O
and,PRP$,O
financial,NNS,O
capacities,CC,O
the,JJ,O
conditions,NNS,O
of,DT,O
living,NNS,O
necessary,IN,O
for,NN,O
the,JJ,O
child,IN,O
s,DT,O
development,NN,O
4,NN,O
states,NN,O
parties,CD,O
shall,NNS,O
take,NNS,O
all,MD,O
appropriate,VB,O
measures,DT,O
to,JJ,O
secure,NNS,O
the,TO,O
recovery,VB,O
of,DT,O
maintenance,NN,B-LEGAL
for,IN,O
the,NN,O
child,IN,O
from,DT,O
the,NN,O
parents,IN,O
or,DT,O
other,NNS,O
persons,CC,O
having,JJ,O
financial,NNS,O
responsibility,VBG,O
for,JJ,O
the,NN,O
child,IN,O
both,DT,O
within,NN,O
the,DT,O
state,IN,O
party,DT,O
and,NN,O
from,NN,O
abroad,CC,O
in,IN,O
particular,RB,O
where,IN,O
the,JJ,O
person,WRB,O
having,DT,O
financial,NN,O
responsibility,VBG,O
for,JJ,O
the,NN,O
child,IN,O
lives,DT,O
in,NN,O
a,VBZ,O
state,IN,O
different,DT,O
from,NN,O
that,JJ,O
of,IN,O
the,DT,O
child,IN,O
states,DT,O
parties,NN,O
shall,NNS,O
promote,NNS,O
the,MD,O
accession,VB,O
to,DT,O
international,NN,O
agreements,TO,O
or,JJ,O
the,NNS,O
conclusion,CC,O
of,DT,O
such,NN,O
agreements,IN,O
as,JJ,O
well,NNS,O
as,RB,O
the,RB,O
making,IN,O
of,DT,O
other,NN,O
appropriate,IN,O
arrangements,JJ,O
18,JJ,O
in,NNS,O
laxmi,CD,O
kant,IN,O
pandey,NN,O
this,NN,O
court,NN,O
duly,DT,O
noted,NN,O
the,RB,O
provisions,VBD,O
of,DT,O
the,NNS,O
convention,IN,O
on,DT,O
the,NN,O
rights,IN,O
of,DT,O
the,NNS,O
child,IN,O
but,DT,O
in,NN,O
the,CC,O
general,IN,O
context,DT,O
of,JJ,O
adoption,NN,B-LEGAL
of,IN,O
children,NN,O
and,IN,O
in,NNS,O
particular,CC,O
regarding,IN,O
the,JJ,O
necessity,VBG,O
to,DT,O
involve,NN,O
the,TO,O
natural,VB,O
parents,DT,O
in,JJ,O
the,NNS,O
consequent,IN,O
guardianship,DT,B-LEGAL
custody,NN,B-LEGAL
proceedings,NN,O
the,NN,O
provisions,VBZ,O
of,DT,O
the,NNS,O
convention,IN,O
which,DT,O
we,NN,O
have,WDT,O
extracted,PRP,O
indeed,VBP,O
reiterate,VBN,O
the,RB,O
settled,VBP,O
legal,DT,O
position,JJ,O
that,JJ,O
the,NN,O
welfare,IN,O
of,DT,O
the,NN,O
child,IN,O
is,DT,O
of,NN,O
paramount,VBZ,O
consideration,IN,O
vis,NN,O
à,NN,O
vis,FW,O
the,NNP,O
perceived,FW,O
rights,DT,O
of,JJ,O
parents,NNS,O
not,IN,O
only,NNS,O
so,RB,O
far,RB,O
as,RB,O
the,RB,O
law,IN,O
in,DT,O
india,NN,O
is,IN,O
concerned,NN,O
but,VBZ,O
preponderantly,VBN,O
in,CC,O
all,RB,O
jurisdictions,IN,O
across,DT,O
the,NNS,O
globe,IN,O
we,DT,O
are,NN,O
mindful,PRP,O
of,VBP,O
the,JJ,O
fact,IN,O
that,DT,O
we,NN,O
are,IN,O
presently,PRP,O
not,VBP,O
confronted,RB,O
with,RB,O
a,VBN,O
custody,IN,B-LEGAL
conflict,DT,O
and,NN,O
therefore,NN,O
there,CC,O
is,RB,O
no,EX,O
reason,VBZ,O
whatsoever,DT,O
to,NN,O
even,RB,O
contemplate,TO,O
the,RB,O
competence,VB,O
or,DT,O
otherwise,NN,O
of,CC,O
the,NN,O
appellant,IN,O
as,DT,O
custodian,NN,O
of,IN,O
the,NN,O
interests,IN,O
and,DT,O
welfare,NNS,O
of,CC,O
her,NN,O
child,IN,O
however,PRP$,O
we,NN,O
would,RB,O
be,PRP,O
loathe,MD,O
to,VB,O
lose,VBN,O
perspective,TO,O
of,VB,O
our,NN,O
parens,IN,O
patriae,PRP$,O
obligations,NNS,O
and,VBP,O
in,NNS,O
that,CC,O
regard,IN,O
we,DT,O
need,NN,O
to,PRP,O
ensure,VBP,O
that,TO,O
the,VB,O
child,IN,O
s,DT,O
right,NN,O
to,NN,O
know,RB,O
the,TO,O
identity,VB,O
of,DT,O
his,NN,O
parents,IN,O
is,PRP$,O
not,NNS,O
vitiated,VBZ,O
undermined,RB,O
compromised,VBN,O
or,JJ,O
jeopardised,VBD,O
in,CC,O
order,VBN,O
to,IN,O
secure,NN,O
and,TO,O
safeguard,VB,O
this,CC,O
right,VB,O
we,DT,O
have,NN,O
interviewed,PRP,O
the,VBP,O
appellant,VBN,O
and,DT,O
impressed,NN,O
upon,CC,O
her,JJ,O
the,IN,O
need,PRP$,O
to,DT,O
disclose,NN,O
the,TO,O
name,VB,O
of,DT,O
the,NN,O
father,IN,B-LEGAL
to,DT,O
her,NN,O
son,TO,O
she,PRP$,O
has,NN,O
disclosed,PRP,O
his,VBZ,O
name,VBN,O
along,PRP$,O
with,NN,O
some,IN,O
particulars,IN,O
to,DT,O
us,NNS,O
she,TO,O
states,PRP,O
that,PRP,O
she,VBZ,O
has,IN,O
no,PRP,O
further,VBZ,O
information,DT,O
about,JJ,O
him,NN,O
these,IN,O
particulars,PRP,O
have,DT,O
been,NNS,O
placed,VBP,O
in,VBN,O
an,VBN,O
envelope,IN,O
and,DT,O
duly,NN,O
sealed,CC,O
and,NN,O
may,VBN,O
be,CC,O
read,MD,O
only,VB,O
pursuant,VBN,O
to,RB,O
a,JJ,O
specific,TO,O
direction,DT,O
of,JJ,O
this,NN,O
court,IN,O
19,DT,O
we,NN,O
are,CD,O
greatly,PRP,O
perturbed,VBP,O
by,RB,O
the,VBN,O
fact,IN,O
that,DT,O
the,NN,O
appellant,IN,O
has,DT,O
not,NN,O
obtained,VBZ,O
a,RB,O
birth,VBN,O
certificate,DT,O
for,NN,O
her,NN,O
son,IN,O
who,PRP$,O
is,NN,O
nearly,WP,O
five,VBZ,O
years,RB,O
old,CD,O
this,NNS,O
is,JJ,O
bound,DT,O
to,VBZ,O
create,VBN,O
problems,TO,O
for,VB,O
the,NNS,O
child,IN,O
in,DT,O
the,NN,O
future,IN,O
in,DT,O
this,NN,O
regard,IN,O
the,DT,O
appellant,NN,O
has,DT,O
not,NN,O
sought,VBZ,O
any,RB,O
relief,VBN,O
either,DT,O
before,NN,O
us,CC,O
or,IN,O
before,PRP,O
any,CC,O
of,IN,O
the,DT,O
courts,IN,O
below,DT,O
it,NNS,O
is,IN,O
a,PRP,O
misplaced,VBZ,O
assumption,DT,O
in,JJ,O
the,NN,O
law,IN,O
as,DT,O
it,NN,O
is,IN,O
presently,PRP,O
perceived,VBZ,O
that,RB,O
the,VBN,O
issuance,IN,O
of,DT,O
a,NN,O
birth,IN,O
certificate,DT,O
would,NN,O
be,NN,O
a,MD,O
logical,VB,O
corollary,DT,O
to,JJ,O
the,NN,O
appellant,TO,O
succeeding,DT,O
in,JJ,O
her,NN,O
guardianship,IN,B-LEGAL
petition,PRP$,O
it,NN,O
may,NN,O
be,PRP,O
recalled,MD,O
that,VB,O
owing,VBN,O
to,IN,O
curial,VBG,O
fiat,TO,O
it,JJ,O
is,NN,O
no,PRP,O
longer,VBZ,O
necessary,RB,O
to,RB,O
state,JJ,O
the,TO,O
name,NN,O
of,DT,O
the,NN,O
father,IN,B-LEGAL
in,DT,O
applications,NN,O
seeking,IN,O
admission,NNS,B-LEGAL
of,VBG,O
children,NN,O
to,IN,O
school,NNS,O
as,TO,O
well,NN,O
as,RB,O
for,RB,O
obtaining,IN,O
a,IN,O
passport,VBG,O
for,DT,O
a,NN,O
minor,IN,O
child,DT,O
however,JJ,O
in,NN,O
both,RB,O
these,IN,O
cases,CC,O
it,DT,O
may,NNS,O
still,PRP,O
remain,MD,O
necessary,RB,O
to,VB,O
furnish,JJ,O
a,TO,O
birth,VB,O
certificate,DT,O
the,NN,O
law,NN,O
is,DT,O
dynamic,NN,O
and,VBZ,O
is,JJ,O
expected,CC,O
to,VBZ,O
