v,NN,O
for,DT,O
the,NN,O
offence,CC,O
punishable,NN,O
under,IN,O
section,DT,O
498a,NN,O
of,JJ,O
indian,IN,O
penal,NN,O
code,CD,O
with,IN,O
regard,JJ,O
to,JJ,O
cruelty,NN,O
is,IN,O
held,NN,O
to,TO,O
be,NN,O
proved,VBZ,O
by,VBN,O
the,TO,O
courts,VB,O
below,VBN,O
the,IN,O
same,DT,O
is,NNS,O
accepted,IN,O
by,DT,O
us,JJ,O
and,VBZ,O
they,VBN,O
are,IN,O
required,PRP,O
to,CC,O
be,PRP,O
convicted,VBP,O
and,VBN,O
sentenced,TO,O
for,VB,O
the,VBN,O
offence,CC,O
punishable,VBN,O
under,IN,O
section,DT,O
498a,NN,O
indian,JJ,O
penal,IN,O
code,NN,O
the,CD,O
conviction,JJ,O
and,JJ,O
sentence,NN,O
passed,DT,O
by,NN,O
the,CC,O
high,NN,O
court,VBN,O
for,IN,O
the,DT,O
offence,JJ,O
punishable,NN,O
under,IN,O
section,DT,O
306,NN,O
read,JJ,O
with,IN,O
section,NN,O
114,CD,O
of,NN,O
indian,IN,O
penal,NN,O
code,CD,O
is,IN,O
liable,JJ,O
to,JJ,O
be,NN,O
set,VBZ,O
aside,JJ,O
accordingly,TO,O
we,VB,O
set,VBN,O
aside,RB,O
the,RB,O
same,PRP,O
28,VBP,O
since,RB,O
we,DT,O
have,JJ,O
upheld,CD,O
the,IN,O
conviction,PRP,O
for,VBP,O
the,VBN,O
offence,DT,O
punishable,NN,O
under,IN,O
section,DT,O
498a,NN,O
indian,JJ,O
penal,IN,O
code,NN,O
it,CD,O
is,JJ,O
to,JJ,O
be,NN,O
carefully,PRP,O
examined,VBZ,O
by,TO,O
us,VB,O
taking,RB,O
into,VBN,O
consideration,IN,O
the,PRP,O
facts,VBG,O
and,IN,O
circumstances,NN,O
of,DT,O
the,NNS,O
case,CC,O
as,NNS,O
to,IN,O
what,DT,O
sentence,NN,O
is,IN,O
required,TO,O
to,WP,O
be,NN,O
imposed,VBZ,O
upon,VBN,O
the,TO,O
appellants,VB,O
keeping,VBN,O
in,IN,O
view,DT,O
the,NNS,O
age,VBG,O
of,IN,O
the,NN,O
appellants,DT,O
ie,NN,O
the,IN,O
appellant,DT,O
no,NNS,O
1,VBP,O
mother,DT,O
in,JJ,O
law,DT,O
of,CD,O
the,NN,O
deceased,IN,O
who,NN,O
is,IN,O
said,DT,O
to,VBN,O
be,WP,O
around,VBZ,O
60,VBD,O
years,TO,O
of,VB,O
age,IN,O
and,CD,O
appellant,NNS,O
no,IN,O
2,NN,O
sister,CC,O
in,JJ,O
law,DT,O
of,CD,O
the,NN,O
deceased,IN,O
who,NN,O
is,IN,O
more,DT,O
than,VBN,O
35,WP,O
years,VBZ,O
of,JJR,O
age,IN,O
and,CD,O
having,NNS,O
a,IN,O
child,NN,O
to,CC,O
take,VBG,O
care,DT,O
of,NN,O
we,TO,O
deem,VB,O
it,NN,O
fit,IN,O
and,PRP,O
proper,VBP,O
to,PRP,O
limit,JJ,O
the,CC,O
sentence,JJ,O
to,TO,O
the,VB,O
period,DT,O
of,NN,O
imprisonment,TO,O
already,DT,O
undergone,NN,O
by,IN,O
them,JJ,O
29,RB,O
we,JJ,O
partly,IN,O
set,PRP,O
aside,CD,O
the,PRP,O
impugned,RB,O
judgment,VBD,O
and,RP,O
order,DT,O
dated,JJ,O
23022015,NN,O
of,CC,O
the,NN,O
high,VBD,O
court,CD,O
of,IN,O
gujarat,DT,O
at,JJ,O
ahmedabad,NN,O
in,IN,O
criminal,NN,O
appeal,IN,O
no,NN,O
101,IN,O
of,JJ,O
2010,NN,O
we,DT,O
confirm,CD,O
the,IN,O
conviction,CD,O
on,PRP,O
the,VBP,O
charge,DT,O
under,NN,O
section,IN,O
498a,DT,O
of,NN,O
indian,IN,O
penal,NN,O
code,CD,O
and,IN,O
having,JJ,O
regard,JJ,O
to,NN,O
the,CC,O
facts,VBG,O
and,NN,O
circumstances,TO,O
referred,DT,O
to,NNS,O
above,CC,O
we,NNS,O
direct,VBD,O
that,TO,O
the,IN,O
period,PRP,O
already,VBP,O
undergone,IN,O
by,DT,O
the,NN,O
appellants,RB,O
in,JJ,O
custody,IN,O
is,DT,O
the,NNS,O
sentence,IN,O
we,NN,O
modify,VBZ,O
and,DT,O
reduce,NN,O
the,PRP,O
sentence,VBP,O
to,CC,O
the,VB,O
period,DT,O
of,NN,O
imprisonment,TO,O
already,DT,O
undergone,NN,O
by,IN,O
them,JJ,O
30,RB,O
since,JJ,O
we,IN,O
have,PRP,O
stated,CD,O
that,IN,O
period,PRP,O
already,VBP,O
undergone,VBN,O
is,IN,O
the,NN,O
sentence,RB,O
which,JJ,O
we,VBZ,O
have,DT,O
modified,NN,O
in,WDT,O
this,PRP,O
judgment,VBP,O
for,VBN,O
the,IN,O
conviction,DT,B-LEGAL
under,NN,I-LEGAL
section,IN,O
498a,DT,O
of,NN,O
the,IN,O
indian,NN,O
penal,CD,O
code,IN,O
and,DT,O
in,JJ,O
pursuant,JJ,O
to,NN,O
the,CC,O
impugned,IN,O
judgment,NN,O
and,TO,O
order,DT,O
of,JJ,O
the,NN,O
high,CC,O
court,NN,O
the,IN,O
appellants,DT,O
have,JJ,O
surrendered,NN,O
to,DT,O
undergo,NNS,O
the,VBP,O
imprisonment,VBN,O
presently,TO,O
they,VB,O
are,DT,O
undergoing,NN,O
sentence,RB,O
imposed,PRP,O
by,VBP,O
the,VBG,O
high,NN,O
court,VBN,O
and,IN,O
therefore,DT,O
we,JJ,O
direct,NN,O
the,CC,O
jail,NN,O
superintendent,PRP,O
rajkot,VBP,O
central,DT,O
prison,NN,O
rajkot,NN,O
gujarat,JJ,O
to,JJ,O
release,NN,O
them,NN,O
forthwith,NN,O
if,TO,O
not,VB,O
required,PRP,O
in,VB,O
connection,IN,O
with,RB,O
any,VBN,O
other,IN,O
criminal,NN,O
case,IN,O
31,DT,O
accordingly,JJ,O
the,JJ,O
appeal,NN,O
is,CD,O
allowed,RB,O
to,DT,O
the,NN,O
aforesaid,VBZ,O
extent,VBN,O
