dm,NN,O
which,VBN,O
he,IN,O
is,DT,O
shown,NN,O
to,WDT,O
have,PRP,O
committed,VBZ,O
although,VBN,O
he,TO,O
was,VB,O
not,VBN,O
charged,IN,O
with,PRP,O
it,VBD,O
23,RB,O
the,VBN,O
provision,IN,O
of,PRP,O
sub,CD,O
section,DT,O
2,NN,O
of,IN,O
section,JJ,O
221,NN,O
read,CD,O
with,IN,O
sub,NN,O
section,CD,O
1,NN,O
of,IN,O
the,JJ,O
said,NN,O
section,CD,O
can,IN,O
be,DT,O
taken,VBD,O
aid,NN,O
of,MD,O
in,VB,O
convicting,VBN,O
and,NN,O
sentencing,IN,O
the,IN,O
accused,NN,O
no,CC,O
1,VBG,O
of,DT,O
offence,VBN,O
of,DT,O
abetment,CD,B-LEGAL
of,IN,I-LEGAL
suicide,NN,I-LEGAL
under,IN,O
section,NN,O
306,IN,O
of,NN,O
ipc,IN,O
along,NN,O
with,CD,O
or,IN,O
instead,NN,O
of,IN,O
section,IN,O
498a,CC,O
of,RB,O
ipc,IN,O
24,NN,O
section,CD,O
215,IN,O
allows,NN,O
criminal,CD,O
court,NN,O
to,CD,O
ignore,VBZ,O
any,JJ,O
error,NN,O
in,TO,O
stating,VB,O
either,DT,O
the,NN,O
offence,IN,O
or,VBG,O
the,CC,O
particulars,DT,O
required,NN,O
to,CC,O
be,DT,O
stated,NNS,O
in,VBN,O
the,TO,O
charge,VB,O
if,VBN,O
the,IN,O
accused,DT,O
was,NN,O
not,IN,O
in,DT,O
fact,VBN,O
misled,VBD,O
by,RB,O
such,IN,O
error,NN,O
or,VBN,O
omission,IN,O
in,JJ,O
framing,NN,O
the,CC,O
charge,NN,O
and,IN,O
it,VBG,O
has,DT,O
not,NN,O
occasioned,CC,O
a,PRP,O
failure,VBZ,O
of,RB,O
justice,VBN,O
see,DT,O
section,NN,O
215,IN,O
of,NN,O
crpc,VBP,O
which,NN,O
reads,CD,O
215,IN,O
effect,NN,O
of,WDT,O
errors,VBZ,O
no,CD,O
error,NN,O
in,IN,O
stating,NNS,O
either,DT,O
the,NN,O
offence,IN,O
or,VBG,O
the,CC,O
particulars,DT,O
required,NN,O
to,CC,O
be,DT,O
stated,NNS,O
in,VBN,O
the,TO,O
charge,VB,O
and,VBN,O
no,IN,O
omission,DT,O
to,NN,O
state,CC,O
the,DT,O
offence,NN,O
or,TO,O
those,NN,O
particulars,DT,O
shall,NN,O
be,CC,O
regarded,DT,O
at,NNS,O
any,MD,O
stage,VB,O
of,VBN,O
the,IN,O
case,DT,O
as,NN,O
material,IN,O
unless,DT,O
the,NN,O
accused,IN,O
was,NN,O
in,IN,O
fact,DT,O
misled,VBN,O
by,VBD,O
such,IN,O
error,NN,O
or,VBN,O
omission,IN,O
and,JJ,O
it,NN,O
has,CC,O
occasioned,NN,O
a,CC,O
failure,PRP,O
of,VBZ,O
justice,VBN,O
25,DT,O
as,NN,O
provided,IN,O
in,NN,O
section,CD,O
215,IN,O
of,VBN,O
crpc,IN,O
omission,NN,O
to,CD,O
frame,IN,O
charge,NN,O
under,NN,O
section,TO,O
306,VB,O
ipc,NN,O
has,IN,O
not,NN,O
resulted,CD,O
in,NN,O
any,VBZ,O
failure,RB,O
of,VBN,O
justice,IN,O
we,DT,O
find,NN,O
no,IN,O
necessity,NN,O
to,PRP,O
remit,VBP,O
the,DT,O
matter,NN,O
to,TO,O
the,VB,O
trial,DT,O
court,NN,O
for,TO,O
framing,DT,O
charge,NN,O
under,NN,O
section,IN,O
306,VBG,O
ipc,NN,O
and,IN,O
direct,NN,O
a,CD,O
retrial,NN,O
for,CC,O
that,VB,O
charge,DT,O
the,NN,O
accused,IN,O
cannot,DT,O
legitimately,NN,O
complain,DT,O
of,VBN,O
any,MD,O
want,RB,O
of,RB,O
opportunity,NN,O
to,IN,O
defend,DT,O
the,NN,O
charge,IN,O
under,NN,O
section,TO,O
306,VB,O
ipc,DT,O
and,NN,O
a,IN,O
consequent,NN,O
failure,CD,O
of,NN,O
justice,CC,O
the,DT,O
said,JJ,O
facts,NN,O
found,IN,O
in,NN,O
evidence,DT,O
which,VBD,O
justify,NNS,O
conviction,VBN,O
of,IN,O
the,NN,O
appellant,WDT,O
under,VBZ,O
section,NN,O
498a,IN,O
for,DT,O
cruel,JJ,O
treatment,IN,O
of,NN,O
his,CD,O
wife,IN,O
make,JJ,O
out,NN,O
a,IN,O
case,PRP$,O
against,NN,O
him,VBP,O
under,RP,O
section,DT,O
306,NN,O
ipc,IN,O
of,PRP,O
having,IN,O
abetted,NN,O
commission,CD,O
of,NN,O
suicide,IN,O
by,VBG,O
the,VBN,O
wife,NN,O
the,IN,O
appellant,NN,O
was,IN,O
charged,DT,O
for,NN,O
an,DT,O
offence,NN,O
of,VBD,O
higher,VBN,O
degree,IN,O
causing,DT,O
dowry,NN,B-LEGAL
death,IN,I-LEGAL
under,JJR,O
section,NN,O
304b,VBG,O
which,JJ,O
is,NN,O
punishable,IN,O
with,NN,O
minimum,CD,B-LEGAL
sentence,WDT,I-LEGAL
of,VBZ,O
seven,JJ,O
years,IN,O
rigorous,JJ,O
imprisonment,NN,O
and,IN,O
maximum,CD,O
for,NNS,O
life,JJ,O
presumption,NN,O
under,CC,O
section,NN,O
113a,IN,O
of,NN,O
the,NN,O
evidence,IN,O
act,NN,O
could,CD,O
also,IN,O
be,DT,O
raised,NN,O
against,NN,O
him,MD,O
on,RB,O
same,VB,O
facts,VBN,O
constituting,IN,O
offence,PRP,O
of,IN,O
cruelty,JJ,O
under,NNS,O
section,VBG,O
498a,NN,O
ipc,IN,O
no,NN,O
further,IN,O
opportunity,NN,O
of,CD,O
defence,NN,O
is,DT,O
required,JJ,O
to,NN,O
be,IN,O
granted,NN,O
to,VBZ,O
the,VBN,O
appellant,TO,O
when,VB,O
he,VBN,O
had,TO,O
ample,DT,O
opportunity,NN,O
to,WRB,O
me,PRP,O
the,VBD,O
charge,JJ,O
under,NN,O
section,TO,O
498a,PRP,O
ipc,DT,O
26,NN,O
it,IN,O
may,NN,O
be,CD,O
mentioned,NN,O
that,CD,O
against,PRP,O
confirmation,MD,O
of,VB,O
his,VBN,O
conviction,IN,O
by,IN,O
the,NN,O
high,IN,O
court,PRP$,O
under,NN,O
section,IN,O
498a,DT,O
ipc,JJ,O
the,NN,O
accused,IN,O
no,NN,O
1,CD,O
has,NN,O
not,DT,O
preferred,VBN,O
any,DT,O
special,CD,O
leave,VBZ,O
to,RB,O
appeal,VBN,O
to,DT,O
this,JJ,O
court,NN,O
the,TO,O
facts,VB,O
found,TO,O
proved,DT,O
for,NN,O
his,DT,O
conviction,NNS,O
and,VBD,O
sentence,VBN,O
under,IN,O
section,PRP$,O
498a,NN,O
ipc,CC,O
cannot,NN,O
now,IN,O
be,NN,O
questioned,CD,O
by,NN,O
the,MD,O
accused,RB,O
our,RB,O
conclusion,VB,O
therefore,VBN,O
is,IN,O
that,DT,O
same,JJ,O
facts,PRP$,O
and,NN,O
evidence,NN,O
on,VBZ,O
which,IN,O
accused,JJ,O
no,NNS,O
1,CC,O
was,NN,O
charged,IN,O
under,WDT,O
section,VBD,O
498a,DT,O
and,CD,O
section,VBD,O
304b,VBN,O
the,IN,O
accused,NN,O
can,CD,O
be,CC,O
convicted,NN,O
and,CD,O
sentenced,DT,O
under,VBN,O
section,MD,O
306,VB,O
ipc,VBN,O
we,CC,O
find,VBN,O
no,IN,O
legal,NN,O
or,CD,O
procedural,NN,O
impediment,PRP,O
in,VBP,O
doing,DT,O
so,JJ,O
27,CC,O
the,JJ,O
legislature,NN,O
has,IN,O
by,VBG,O
amending,RB,O
the,CD,O
penal,DT,O
code,NN,O
and,VBZ,O
evidence,IN,O
act,VBG,O
made,DT,O
penal,JJ,O
law,NN,O
more,CC,O
strident,NN,O
for,NN,O
dealing,VBD,O
with,JJ,O
and,NN,O
punishing,RBR,O
offences,JJ,O
against,IN,O
married,VBG,O
women,IN,O
such,CC,O
strident,VBG,O
laws,NNS,O
would,IN,O
have,JJ,O
a,NNS,O
deterrent,JJ,O
effect,JJ,O
on,NNS,O
the,MD,O
offenders,VB,O
only,DT,O
if,JJ,O
they,NN,O
are,IN,O
so,DT,O
stridently,NNS,O
implemented,RB,O
by,IN,O
the,PRP,O
law,VBP,O
courts,RB,O
to,RB,O
achieve,VBN,O
the,IN,O
legislative,DT,O
intent,NN,O
on,NNS,O
the,TO,O
facts,VB,O
found,DT,O
and,JJ,O
the,NN,O
offence,IN,O
proved,DT,O
to,NNS,O
have,VBN,O
been,CC,O
committed,DT,O
leading,NN,O
to,VBD,O
suicidal,TO,O
death,VB,O
of,VBN,O
the,VBN,O
wife,VBG,O
imprisonment,TO,O
of,VB,O
two,NN,O
years,IN,O
with,DT,O
fine,NN,O
of,NN,O
rs,IN,O
500,CD,O
is,NNS,O
too,IN,O
light,NN,O
a,IN,O
sentence,NN,O
for,CD,O
offence,VBZ,O
under,RB,O
section,JJ,O
306,DT,O
ipc,NN,O
the,IN,O
sentence,NN,O
may,IN,O
extend,NN,O
to,CD,O
ten,NN,O
years,DT,O
in,NN,O
this,MD,O
case,VB,O
the,TO,O
husband,VB,O
is,NNS,O
found,IN,O
to,DT,O
have,NN,O
harassed,DT,O
his,NN,O
wife,VBZ,O
to,VBN,O
such,TO,O
an,VB,O
extent,VBN,O
as,PRP$,O
to,NN,O
drive,TO,O
her,PDT,O
to,DT,O
commit,NN,B-LEGAL
suicide,IN,I-LEGAL
sentence,TO,O
of,VB,O
five,PRP,O
years,TO,O
would,VB,O
in,JJ,O
our,NN,O
opinion,IN,O
be,CD,O
a,NNS,O
proper,MD,O
sentence,IN,O
for,PRP$,O
the,NN,O
crime,VB,O
with,DT,O
the,JJ,O
amount,NN,B-LEGAL
of,IN,I-LEGAL
fine,DT,I-LEGAL
increased,NN,O
to,IN,O
rs,DT,O
20,NN,O
000,IN,O
to,NN,O
be,VBN,O
paid,TO,O
as,VB,O
compensation,CD,O
to,CD,O
the,TO,O
parents,VB,O
of,VBN,O
the,IN,O
deceased,NN,O
on,TO,O
non,DT,B-LEGAL
payment,NNS,O
of,IN,O
fine,DT,O
the,VBN,O
accused,IN,O
no,JJ,O
1,NN,O
shall,IN,O
suffer,JJ,O
further,DT,O
sentence,JJ,O
of,DT,O
one,CD,O
year,MD,O
28,VB,O
we,JJ,O
thus,NN,O
allow,IN,O
criminal,CD,O
appeal,NN,O
no,CD,O
1457,PRP,O
of,RB,O
1995,VBP,O
preferred,JJ,O
by,NN,O
the,DT,O
parents,CD,O
of,IN,O
the,CD,O
deceased,VBN,O
we,IN,O
maintain,DT,O
the,NNS,O
conviction,IN,O
and,DT,O
sentence,VBN,O
of,PRP,O
accused,VBP,O
no,DT,O
1,NN,O
under,CC,O
section,NN,O
498a,IN,O
ipc,VBN,O
the,DT,O
accused,CD,O
no,IN,O
1,NN,O
is,CD,O
also,NN,O
convicted,DT,O
under,VBN,O
section,DT,O
306,CD,O
ipc,VBZ,O
and,RB,O
sentenced,VBN,O
to,IN,O
five,NN,O
years,CD,O
rigorous,NN,O
imprisonment,CC,O
with,VBD,O
a,TO,O
fine,CD,O
of,NNS,O
rs,JJ,O
20,NN,O
000,IN,O
to,DT,O
be,NN,O
paid,IN,O
as,NN,O
compensation,CD,O
to,CD,O
the,TO,O
parents,VB,O
of,VBN,O
the,IN,O
deceased,NN,O
in,TO,O
the,DT,O
event,NNS,O
of,IN,O
non,DT,B-LEGAL
payment,VBN,O
of,IN,O
fine,DT,O
accused,NN,O
no,IN,O
1,JJ,O
shall,NN,O
suffer,IN,O
imprisonment,NN,O
for,VBN,O
a,DT,O
further,CD,O
period,MD,O
of,VB,O
one,NN,O
year,IN,O
the,DT,O
sentences,JJ,O
imposed,NN,O
under,IN,O
section,CD,O
498a,NN,O
ipc,DT,O
and,NNS,O
under,VBN,O
section,IN,O
306,NN,O
ipc,CD,O
shall,NN,O
run,CC,O
concurrently,IN,O
29,NN,O
connected,CD,O
criminal,NN,O
appeal,MD,O
nos,VB,O
1458,RB,O
59,CD,O
of,VBD,O
1995,JJ,O
preferred,NN,O
by,JJ,O
the,CD,O
state,CD,O
against,IN,O
acquittal,CD,O
of,VBN,O
accused,IN,O
nos,DT,O
2,NN,O
3,IN,O
are,NN,O
dismissed,IN,O
