arijit,NN,O
high,VBZ,O
court,IN,O
of,DT,O
the,JJ,O
concerned,NN,O
state,IN,O
to,DT,O
see,JJ,O
if,NN,O
any,TO,O
undesirable,VB,O
person,IN,O
not,DT,O
fulfilling,JJ,O
the,NN,O
requirements,RB,O
indicated,VBG,O
in,DT,O
our,NNS,O
directions,VBD,O
above,IN,O
has,PRP$,O
been,NNS,O
appointed,IN,O
and,VBZ,O
to,VBN,O
take,VBN,O
immediate,CC,O
steps,TO,O
for,VB,O
terminating,JJ,O
the,NNS,O
appointment,IN,O
12,VBG,O
copies,DT,O
of,NN,O
the,CD,O
judgment,NNS,O
be,IN,O
sent,DT,O
by,NN,O
the,VB,O
registry,VBN,O
of,IN,O
this,DT,O
court,NN,O
to,IN,O
each,DT,O
high,NN,O
court,TO,O
and,DT,O
the,JJ,O
concerned,NN,O
state,CC,O
government,DT,O
for,JJ,O
ensuring,NN,O
compliance,NN,O
with,IN,O
our,VBG,O
directions,NN,O
14,IN,O
though,PRP$,O
these,NNS,O
petitions,CD,O
are,IN,O
to,DT,O
be,NNS,O
treated,VBP,O
as,TO,O
closed,VB,O
quarterly,VBN,O
status,IN,O
reports,JJ,O
shall,JJ,O
be,NN,O
submitted,NNS,O
by,MD,O
each,VB,O
high,VBN,O
court,IN,O
and,DT,O
the,JJ,O
state,NN,O
government,CC,O
first,DT,O
such,NN,O
report,NN,O
shall,RB,O
be,JJ,O
submitted,NN,O
by,MD,O
the,VB,O
end,VBN,O
of,IN,O
august,DT,O
2002,NN,O
the,IN,O
reports,JJ,O
shall,CD,O
be,DT,O
placed,NNS,O
for,MD,O
consideration,VB,O
before,VBN,O
the,IN,O
bench,NN,O
to,IN,O
be,DT,O
fixed,NN,O
by,TO,O
hon,VB,O
ble,VBN,O
the,IN,O
chief,NN,O
justice,JJ,O
of,DT,O
india,JJ,O
